categoryName,trending_date,country,view_count
Autos & Vehicles,2020-09-18 00:00:00+00:00,United Kingdom,601766
Autos & Vehicles,2020-09-18 00:00:00+00:00,United States,2341216
Autos & Vehicles,2020-09-19 00:00:00+00:00,Brazil,341466
Autos & Vehicles,2020-09-19 00:00:00+00:00,Canada,1486109
Autos & Vehicles,2020-09-19 00:00:00+00:00,France,1606504
Autos & Vehicles,2020-09-19 00:00:00+00:00,Germany,3015245
Autos & Vehicles,2020-09-19 00:00:00+00:00,Japan,2839460
Autos & Vehicles,2020-09-19 00:00:00+00:00,Mexico,214593
Autos & Vehicles,2020-09-19 00:00:00+00:00,Russia,1978581
Autos & Vehicles,2020-09-19 00:00:00+00:00,South Korea,1717319
Autos & Vehicles,2020-09-19 00:00:00+00:00,United Kingdom,678050
Autos & Vehicles,2020-09-19 00:00:00+00:00,United States,1486109
Autos & Vehicles,2020-09-20 00:00:00+00:00,Brazil,393289
Autos & Vehicles,2020-09-20 00:00:00+00:00,Canada,1049508
Autos & Vehicles,2020-09-20 00:00:00+00:00,France,1971893
Autos & Vehicles,2020-09-20 00:00:00+00:00,Germany,2334460
Autos & Vehicles,2020-09-20 00:00:00+00:00,India,252075
Autos & Vehicles,2020-09-20 00:00:00+00:00,Japan,2938149
Autos & Vehicles,2020-09-20 00:00:00+00:00,Mexico,279490
Autos & Vehicles,2020-09-20 00:00:00+00:00,Russia,2290039
Autos & Vehicles,2020-09-20 00:00:00+00:00,South Korea,1764454
Autos & Vehicles,2020-09-20 00:00:00+00:00,United Kingdom,862393
Autos & Vehicles,2020-09-20 00:00:00+00:00,United States,1551237
Autos & Vehicles,2020-09-21 00:00:00+00:00,Brazil,317364
Autos & Vehicles,2020-09-21 00:00:00+00:00,Canada,210179
Autos & Vehicles,2020-09-21 00:00:00+00:00,France,2196136
Autos & Vehicles,2020-09-21 00:00:00+00:00,Germany,2187655
Autos & Vehicles,2020-09-21 00:00:00+00:00,India,578664
Autos & Vehicles,2020-09-21 00:00:00+00:00,Japan,2534666
Autos & Vehicles,2020-09-21 00:00:00+00:00,Mexico,93800
Autos & Vehicles,2020-09-21 00:00:00+00:00,Russia,3872767
Autos & Vehicles,2020-09-21 00:00:00+00:00,South Korea,1487915
Autos & Vehicles,2020-09-22 00:00:00+00:00,Brazil,349022
Autos & Vehicles,2020-09-22 00:00:00+00:00,Canada,712378
Autos & Vehicles,2020-09-22 00:00:00+00:00,France,1885592
Autos & Vehicles,2020-09-22 00:00:00+00:00,Germany,2064632
Autos & Vehicles,2020-09-22 00:00:00+00:00,India,737144
Autos & Vehicles,2020-09-22 00:00:00+00:00,Japan,2509293
Autos & Vehicles,2020-09-22 00:00:00+00:00,Mexico,104063
Autos & Vehicles,2020-09-22 00:00:00+00:00,Russia,3714398
Autos & Vehicles,2020-09-22 00:00:00+00:00,South Korea,734735
Autos & Vehicles,2020-09-22 00:00:00+00:00,United Kingdom,483573
Autos & Vehicles,2020-09-22 00:00:00+00:00,United States,241212
Autos & Vehicles,2020-09-23 00:00:00+00:00,Brazil,359807
Autos & Vehicles,2020-09-23 00:00:00+00:00,Canada,3299892
Autos & Vehicles,2020-09-23 00:00:00+00:00,France,1695341
Autos & Vehicles,2020-09-23 00:00:00+00:00,Germany,6183572
Autos & Vehicles,2020-09-23 00:00:00+00:00,India,840564
Autos & Vehicles,2020-09-23 00:00:00+00:00,Japan,2366189
Autos & Vehicles,2020-09-23 00:00:00+00:00,Mexico,207771
Autos & Vehicles,2020-09-23 00:00:00+00:00,Russia,7034280
Autos & Vehicles,2020-09-23 00:00:00+00:00,South Korea,1873913
Autos & Vehicles,2020-09-23 00:00:00+00:00,United Kingdom,3832832
Autos & Vehicles,2020-09-23 00:00:00+00:00,United States,3413840
Autos & Vehicles,2020-09-24 00:00:00+00:00,Brazil,93745
Autos & Vehicles,2020-09-24 00:00:00+00:00,Canada,6302036
Autos & Vehicles,2020-09-24 00:00:00+00:00,France,965873
Autos & Vehicles,2020-09-24 00:00:00+00:00,Germany,7806221
Autos & Vehicles,2020-09-24 00:00:00+00:00,India,1015641
Autos & Vehicles,2020-09-24 00:00:00+00:00,Japan,2790323
Autos & Vehicles,2020-09-24 00:00:00+00:00,Mexico,608515
Autos & Vehicles,2020-09-24 00:00:00+00:00,Russia,4209070
Autos & Vehicles,2020-09-24 00:00:00+00:00,South Korea,2608288
Autos & Vehicles,2020-09-24 00:00:00+00:00,United Kingdom,5469680
Autos & Vehicles,2020-09-24 00:00:00+00:00,United States,5557637
Autos & Vehicles,2020-09-25 00:00:00+00:00,Canada,3541491
Autos & Vehicles,2020-09-25 00:00:00+00:00,France,1173410
Autos & Vehicles,2020-09-25 00:00:00+00:00,Germany,5185231
Autos & Vehicles,2020-09-25 00:00:00+00:00,India,1109270
Autos & Vehicles,2020-09-25 00:00:00+00:00,Japan,2600457
Autos & Vehicles,2020-09-25 00:00:00+00:00,Mexico,580593
Autos & Vehicles,2020-09-25 00:00:00+00:00,Russia,2102727
Autos & Vehicles,2020-09-25 00:00:00+00:00,South Korea,2707430
Autos & Vehicles,2020-09-25 00:00:00+00:00,United Kingdom,6992570
Autos & Vehicles,2020-09-25 00:00:00+00:00,United States,3192688
Autos & Vehicles,2020-09-26 00:00:00+00:00,Canada,7166468
Autos & Vehicles,2020-09-26 00:00:00+00:00,France,1271941
Autos & Vehicles,2020-09-26 00:00:00+00:00,Germany,5538106
Autos & Vehicles,2020-09-26 00:00:00+00:00,India,1495072
Autos & Vehicles,2020-09-26 00:00:00+00:00,Japan,1967723
Autos & Vehicles,2020-09-26 00:00:00+00:00,Mexico,1427628
Autos & Vehicles,2020-09-26 00:00:00+00:00,Russia,3481557
Autos & Vehicles,2020-09-26 00:00:00+00:00,South Korea,2741844
Autos & Vehicles,2020-09-26 00:00:00+00:00,United Kingdom,7518369
Autos & Vehicles,2020-09-26 00:00:00+00:00,United States,6781346
Autos & Vehicles,2020-09-27 00:00:00+00:00,Canada,6258724
Autos & Vehicles,2020-09-27 00:00:00+00:00,France,851732
Autos & Vehicles,2020-09-27 00:00:00+00:00,Germany,5476670
Autos & Vehicles,2020-09-27 00:00:00+00:00,India,391663
Autos & Vehicles,2020-09-27 00:00:00+00:00,Japan,2111470
Autos & Vehicles,2020-09-27 00:00:00+00:00,Mexico,1918848
Autos & Vehicles,2020-09-27 00:00:00+00:00,Russia,2241618
Autos & Vehicles,2020-09-27 00:00:00+00:00,United Kingdom,8031805
Autos & Vehicles,2020-09-27 00:00:00+00:00,United States,6622469
Autos & Vehicles,2020-09-28 00:00:00+00:00,Canada,6649878
Autos & Vehicles,2020-09-28 00:00:00+00:00,France,496869
Autos & Vehicles,2020-09-28 00:00:00+00:00,Germany,1640627
Autos & Vehicles,2020-09-28 00:00:00+00:00,India,435915
Autos & Vehicles,2020-09-28 00:00:00+00:00,Japan,1772865
Autos & Vehicles,2020-09-28 00:00:00+00:00,Mexico,1932653
Autos & Vehicles,2020-09-28 00:00:00+00:00,Russia,3174371
Autos & Vehicles,2020-09-28 00:00:00+00:00,South Korea,2778036
Autos & Vehicles,2020-09-28 00:00:00+00:00,United Kingdom,6343157
Autos & Vehicles,2020-09-28 00:00:00+00:00,United States,6208759
Autos & Vehicles,2020-09-29 00:00:00+00:00,Canada,1137659
Autos & Vehicles,2020-09-29 00:00:00+00:00,France,467266
Autos & Vehicles,2020-09-29 00:00:00+00:00,Germany,934377
Autos & Vehicles,2020-09-29 00:00:00+00:00,India,868739
Autos & Vehicles,2020-09-29 00:00:00+00:00,Japan,1114701
Autos & Vehicles,2020-09-29 00:00:00+00:00,Mexico,1575882
Autos & Vehicles,2020-09-29 00:00:00+00:00,Russia,3776414
Autos & Vehicles,2020-09-29 00:00:00+00:00,South Korea,2790858
Autos & Vehicles,2020-09-29 00:00:00+00:00,United Kingdom,2784908
Autos & Vehicles,2020-09-29 00:00:00+00:00,United States,573382
Autos & Vehicles,2020-09-30 00:00:00+00:00,Canada,1332532
Autos & Vehicles,2020-09-30 00:00:00+00:00,France,528169
Autos & Vehicles,2020-09-30 00:00:00+00:00,Germany,1690991
Autos & Vehicles,2020-09-30 00:00:00+00:00,India,998598
Autos & Vehicles,2020-09-30 00:00:00+00:00,Japan,1015774
Autos & Vehicles,2020-09-30 00:00:00+00:00,Mexico,1929264
Autos & Vehicles,2020-09-30 00:00:00+00:00,Russia,3010461
Autos & Vehicles,2020-09-30 00:00:00+00:00,South Korea,2802423
Autos & Vehicles,2020-09-30 00:00:00+00:00,United Kingdom,2497009
Autos & Vehicles,2020-09-30 00:00:00+00:00,United States,300016
Autos & Vehicles,2020-10-01 00:00:00+00:00,Canada,1152465
Autos & Vehicles,2020-10-01 00:00:00+00:00,France,770021
Autos & Vehicles,2020-10-01 00:00:00+00:00,Germany,1941025
Autos & Vehicles,2020-10-01 00:00:00+00:00,India,331780
Autos & Vehicles,2020-10-01 00:00:00+00:00,Japan,843449
Autos & Vehicles,2020-10-01 00:00:00+00:00,Mexico,2137503
Autos & Vehicles,2020-10-01 00:00:00+00:00,Russia,1337350
Autos & Vehicles,2020-10-01 00:00:00+00:00,South Korea,2810577
Autos & Vehicles,2020-10-01 00:00:00+00:00,United Kingdom,2116286
Autos & Vehicles,2020-10-01 00:00:00+00:00,United States,325267
Autos & Vehicles,2020-10-02 00:00:00+00:00,Canada,1800596
Autos & Vehicles,2020-10-02 00:00:00+00:00,France,1264244
Autos & Vehicles,2020-10-02 00:00:00+00:00,Germany,2104340
Autos & Vehicles,2020-10-02 00:00:00+00:00,India,110255
Autos & Vehicles,2020-10-02 00:00:00+00:00,Japan,914765
Autos & Vehicles,2020-10-02 00:00:00+00:00,Mexico,874990
Autos & Vehicles,2020-10-02 00:00:00+00:00,Russia,3441228
Autos & Vehicles,2020-10-02 00:00:00+00:00,United Kingdom,1729754
Autos & Vehicles,2020-10-02 00:00:00+00:00,United States,335165
Autos & Vehicles,2020-10-03 00:00:00+00:00,Canada,1982487
Autos & Vehicles,2020-10-03 00:00:00+00:00,France,828460
Autos & Vehicles,2020-10-03 00:00:00+00:00,Germany,2425164
Autos & Vehicles,2020-10-03 00:00:00+00:00,India,171263
Autos & Vehicles,2020-10-03 00:00:00+00:00,Japan,1919774
Autos & Vehicles,2020-10-03 00:00:00+00:00,Mexico,952366
Autos & Vehicles,2020-10-03 00:00:00+00:00,Russia,3690980
Autos & Vehicles,2020-10-03 00:00:00+00:00,South Korea,34134
Autos & Vehicles,2020-10-03 00:00:00+00:00,United Kingdom,1549278
Autos & Vehicles,2020-10-03 00:00:00+00:00,United States,341374
Autos & Vehicles,2020-10-04 00:00:00+00:00,Canada,820249
Autos & Vehicles,2020-10-04 00:00:00+00:00,France,812240
Autos & Vehicles,2020-10-04 00:00:00+00:00,Germany,2192267
Autos & Vehicles,2020-10-04 00:00:00+00:00,India,202038
Autos & Vehicles,2020-10-04 00:00:00+00:00,Japan,1986134
Autos & Vehicles,2020-10-04 00:00:00+00:00,Mexico,1000851
Autos & Vehicles,2020-10-04 00:00:00+00:00,Russia,2555388
Autos & Vehicles,2020-10-04 00:00:00+00:00,South Korea,40692
Autos & Vehicles,2020-10-04 00:00:00+00:00,United Kingdom,1239341
Autos & Vehicles,2020-10-04 00:00:00+00:00,United States,346893
Autos & Vehicles,2020-10-05 00:00:00+00:00,Canada,1213737
Autos & Vehicles,2020-10-05 00:00:00+00:00,France,747025
Autos & Vehicles,2020-10-05 00:00:00+00:00,Germany,1172215
Autos & Vehicles,2020-10-05 00:00:00+00:00,Japan,2010426
Autos & Vehicles,2020-10-05 00:00:00+00:00,Mexico,1014386
Autos & Vehicles,2020-10-05 00:00:00+00:00,Russia,1904116
Autos & Vehicles,2020-10-05 00:00:00+00:00,South Korea,45317
Autos & Vehicles,2020-10-05 00:00:00+00:00,United Kingdom,1887334
Autos & Vehicles,2020-10-05 00:00:00+00:00,United States,2040452
Autos & Vehicles,2020-10-06 00:00:00+00:00,Canada,920128
Autos & Vehicles,2020-10-06 00:00:00+00:00,France,200929
Autos & Vehicles,2020-10-06 00:00:00+00:00,Germany,2168534
Autos & Vehicles,2020-10-06 00:00:00+00:00,Japan,2121775
Autos & Vehicles,2020-10-06 00:00:00+00:00,Mexico,1092159
Autos & Vehicles,2020-10-06 00:00:00+00:00,Russia,1528855
Autos & Vehicles,2020-10-06 00:00:00+00:00,South Korea,48481
Autos & Vehicles,2020-10-06 00:00:00+00:00,United Kingdom,2923642
Autos & Vehicles,2020-10-06 00:00:00+00:00,United States,3581225
Autos & Vehicles,2020-10-07 00:00:00+00:00,Canada,1108197
Autos & Vehicles,2020-10-07 00:00:00+00:00,France,148786
Autos & Vehicles,2020-10-07 00:00:00+00:00,Germany,3275237
Autos & Vehicles,2020-10-07 00:00:00+00:00,Japan,2195479
Autos & Vehicles,2020-10-07 00:00:00+00:00,Mexico,180376
Autos & Vehicles,2020-10-07 00:00:00+00:00,Russia,3147442
Autos & Vehicles,2020-10-07 00:00:00+00:00,South Korea,54918
Autos & Vehicles,2020-10-07 00:00:00+00:00,United Kingdom,3672663
Autos & Vehicles,2020-10-07 00:00:00+00:00,United States,4256626
Autos & Vehicles,2020-10-08 00:00:00+00:00,Canada,1465129
Autos & Vehicles,2020-10-08 00:00:00+00:00,France,78758
Autos & Vehicles,2020-10-08 00:00:00+00:00,Germany,3626207
Autos & Vehicles,2020-10-08 00:00:00+00:00,India,135629
Autos & Vehicles,2020-10-08 00:00:00+00:00,Japan,1910575
Autos & Vehicles,2020-10-08 00:00:00+00:00,Mexico,196797
Autos & Vehicles,2020-10-08 00:00:00+00:00,Russia,2044585
Autos & Vehicles,2020-10-08 00:00:00+00:00,South Korea,61646
Autos & Vehicles,2020-10-08 00:00:00+00:00,United Kingdom,1995497
Autos & Vehicles,2020-10-08 00:00:00+00:00,United States,5120277
Autos & Vehicles,2020-10-09 00:00:00+00:00,Canada,2286625
Autos & Vehicles,2020-10-09 00:00:00+00:00,Germany,2812086
Autos & Vehicles,2020-10-09 00:00:00+00:00,India,203051
Autos & Vehicles,2020-10-09 00:00:00+00:00,Japan,1666284
Autos & Vehicles,2020-10-09 00:00:00+00:00,Mexico,723122
Autos & Vehicles,2020-10-09 00:00:00+00:00,Russia,2287583
Autos & Vehicles,2020-10-09 00:00:00+00:00,South Korea,319690
Autos & Vehicles,2020-10-09 00:00:00+00:00,United Kingdom,2515206
Autos & Vehicles,2020-10-09 00:00:00+00:00,United States,6095820
Autos & Vehicles,2020-10-10 00:00:00+00:00,Canada,2575058
Autos & Vehicles,2020-10-10 00:00:00+00:00,France,140606
Autos & Vehicles,2020-10-10 00:00:00+00:00,Germany,3986739
Autos & Vehicles,2020-10-10 00:00:00+00:00,India,391559
Autos & Vehicles,2020-10-10 00:00:00+00:00,Japan,1905550
Autos & Vehicles,2020-10-10 00:00:00+00:00,Mexico,971882
Autos & Vehicles,2020-10-10 00:00:00+00:00,Russia,1617518
Autos & Vehicles,2020-10-10 00:00:00+00:00,South Korea,398198
Autos & Vehicles,2020-10-10 00:00:00+00:00,United Kingdom,4247969
Autos & Vehicles,2020-10-10 00:00:00+00:00,United States,2765284
Autos & Vehicles,2020-10-11 00:00:00+00:00,Canada,2948996
Autos & Vehicles,2020-10-11 00:00:00+00:00,France,207526
Autos & Vehicles,2020-10-11 00:00:00+00:00,Germany,5473729
Autos & Vehicles,2020-10-11 00:00:00+00:00,India,488578
Autos & Vehicles,2020-10-11 00:00:00+00:00,Japan,288081
Autos & Vehicles,2020-10-11 00:00:00+00:00,Mexico,998541
Autos & Vehicles,2020-10-11 00:00:00+00:00,Russia,2933451
Autos & Vehicles,2020-10-11 00:00:00+00:00,South Korea,422774
Autos & Vehicles,2020-10-11 00:00:00+00:00,United Kingdom,4418971
Autos & Vehicles,2020-10-11 00:00:00+00:00,United States,2948996
Autos & Vehicles,2020-10-12 00:00:00+00:00,Brazil,66346
Autos & Vehicles,2020-10-12 00:00:00+00:00,Canada,1831462
Autos & Vehicles,2020-10-12 00:00:00+00:00,France,271331
Autos & Vehicles,2020-10-12 00:00:00+00:00,Germany,5067662
Autos & Vehicles,2020-10-12 00:00:00+00:00,India,350908
Autos & Vehicles,2020-10-12 00:00:00+00:00,Japan,530525
Autos & Vehicles,2020-10-12 00:00:00+00:00,Mexico,915429
Autos & Vehicles,2020-10-12 00:00:00+00:00,Russia,3383558
Autos & Vehicles,2020-10-12 00:00:00+00:00,South Korea,433210
Autos & Vehicles,2020-10-12 00:00:00+00:00,United Kingdom,3841844
Autos & Vehicles,2020-10-12 00:00:00+00:00,United States,1555928
Autos & Vehicles,2020-10-13 00:00:00+00:00,Brazil,137079
Autos & Vehicles,2020-10-13 00:00:00+00:00,Canada,2129551
Autos & Vehicles,2020-10-13 00:00:00+00:00,France,311251
Autos & Vehicles,2020-10-13 00:00:00+00:00,Germany,1983950
Autos & Vehicles,2020-10-13 00:00:00+00:00,Japan,704338
Autos & Vehicles,2020-10-13 00:00:00+00:00,Mexico,1514962
Autos & Vehicles,2020-10-13 00:00:00+00:00,Russia,6445923
Autos & Vehicles,2020-10-13 00:00:00+00:00,South Korea,438866
Autos & Vehicles,2020-10-13 00:00:00+00:00,United Kingdom,4640089
Autos & Vehicles,2020-10-13 00:00:00+00:00,United States,1792258
Autos & Vehicles,2020-10-14 00:00:00+00:00,Brazil,169060
Autos & Vehicles,2020-10-14 00:00:00+00:00,Canada,2909868
Autos & Vehicles,2020-10-14 00:00:00+00:00,France,370207
Autos & Vehicles,2020-10-14 00:00:00+00:00,Germany,1147355
Autos & Vehicles,2020-10-14 00:00:00+00:00,Japan,1577543
Autos & Vehicles,2020-10-14 00:00:00+00:00,Mexico,1801379
Autos & Vehicles,2020-10-14 00:00:00+00:00,Russia,8497768
Autos & Vehicles,2020-10-14 00:00:00+00:00,South Korea,442113
Autos & Vehicles,2020-10-14 00:00:00+00:00,United Kingdom,3416564
Autos & Vehicles,2020-10-14 00:00:00+00:00,United States,1948040
Autos & Vehicles,2020-10-15 00:00:00+00:00,Brazil,189683
Autos & Vehicles,2020-10-15 00:00:00+00:00,Canada,1118226
Autos & Vehicles,2020-10-15 00:00:00+00:00,France,304507
Autos & Vehicles,2020-10-15 00:00:00+00:00,Germany,1824566
Autos & Vehicles,2020-10-15 00:00:00+00:00,Japan,1863833
Autos & Vehicles,2020-10-15 00:00:00+00:00,Mexico,1922203
Autos & Vehicles,2020-10-15 00:00:00+00:00,Russia,7514506
Autos & Vehicles,2020-10-15 00:00:00+00:00,South Korea,129134
Autos & Vehicles,2020-10-15 00:00:00+00:00,United Kingdom,1501546
Autos & Vehicles,2020-10-15 00:00:00+00:00,United States,2063869
Autos & Vehicles,2020-10-16 00:00:00+00:00,Brazil,202659
Autos & Vehicles,2020-10-16 00:00:00+00:00,Canada,1229705
Autos & Vehicles,2020-10-16 00:00:00+00:00,France,491674
Autos & Vehicles,2020-10-16 00:00:00+00:00,Germany,1540722
Autos & Vehicles,2020-10-16 00:00:00+00:00,Japan,2325118
Autos & Vehicles,2020-10-16 00:00:00+00:00,Mexico,1016994
Autos & Vehicles,2020-10-16 00:00:00+00:00,Russia,4164830
Autos & Vehicles,2020-10-16 00:00:00+00:00,South Korea,509843
Autos & Vehicles,2020-10-16 00:00:00+00:00,United Kingdom,605890
Autos & Vehicles,2020-10-17 00:00:00+00:00,Brazil,213221
Autos & Vehicles,2020-10-17 00:00:00+00:00,Canada,748668
Autos & Vehicles,2020-10-17 00:00:00+00:00,France,685498
Autos & Vehicles,2020-10-17 00:00:00+00:00,Germany,2073656
Autos & Vehicles,2020-10-17 00:00:00+00:00,India,203820
Autos & Vehicles,2020-10-17 00:00:00+00:00,Japan,2697958
Autos & Vehicles,2020-10-17 00:00:00+00:00,Mexico,2096483
Autos & Vehicles,2020-10-17 00:00:00+00:00,Russia,5898992
Autos & Vehicles,2020-10-17 00:00:00+00:00,South Korea,295139
Autos & Vehicles,2020-10-17 00:00:00+00:00,United Kingdom,663241
Autos & Vehicles,2020-10-18 00:00:00+00:00,Brazil,94833
Autos & Vehicles,2020-10-18 00:00:00+00:00,Canada,1183929
Autos & Vehicles,2020-10-18 00:00:00+00:00,France,813028
Autos & Vehicles,2020-10-18 00:00:00+00:00,Germany,1940633
Autos & Vehicles,2020-10-18 00:00:00+00:00,India,442013
Autos & Vehicles,2020-10-18 00:00:00+00:00,Japan,2110897
Autos & Vehicles,2020-10-18 00:00:00+00:00,Mexico,2354621
Autos & Vehicles,2020-10-18 00:00:00+00:00,Russia,5885645
Autos & Vehicles,2020-10-18 00:00:00+00:00,South Korea,1221842
Autos & Vehicles,2020-10-18 00:00:00+00:00,United Kingdom,2402042
Autos & Vehicles,2020-10-19 00:00:00+00:00,Canada,1119757
Autos & Vehicles,2020-10-19 00:00:00+00:00,France,881882
Autos & Vehicles,2020-10-19 00:00:00+00:00,Germany,1781138
Autos & Vehicles,2020-10-19 00:00:00+00:00,India,576350
Autos & Vehicles,2020-10-19 00:00:00+00:00,Japan,2443334
Autos & Vehicles,2020-10-19 00:00:00+00:00,Mexico,2517341
Autos & Vehicles,2020-10-19 00:00:00+00:00,Russia,3605354
Autos & Vehicles,2020-10-19 00:00:00+00:00,South Korea,1546829
Autos & Vehicles,2020-10-19 00:00:00+00:00,United Kingdom,2694984
Autos & Vehicles,2020-10-20 00:00:00+00:00,Canada,4001398
Autos & Vehicles,2020-10-20 00:00:00+00:00,France,411374
Autos & Vehicles,2020-10-20 00:00:00+00:00,Germany,4217477
Autos & Vehicles,2020-10-20 00:00:00+00:00,India,682726
Autos & Vehicles,2020-10-20 00:00:00+00:00,Japan,2134889
Autos & Vehicles,2020-10-20 00:00:00+00:00,Mexico,1545154
Autos & Vehicles,2020-10-20 00:00:00+00:00,Russia,6218260
Autos & Vehicles,2020-10-20 00:00:00+00:00,South Korea,1858979
Autos & Vehicles,2020-10-20 00:00:00+00:00,United Kingdom,5880475
Autos & Vehicles,2020-10-20 00:00:00+00:00,United States,2295035
Autos & Vehicles,2020-10-21 00:00:00+00:00,Brazil,62927
Autos & Vehicles,2020-10-21 00:00:00+00:00,Canada,6406935
Autos & Vehicles,2020-10-21 00:00:00+00:00,France,212000
Autos & Vehicles,2020-10-21 00:00:00+00:00,Germany,5660974
Autos & Vehicles,2020-10-21 00:00:00+00:00,India,771184
Autos & Vehicles,2020-10-21 00:00:00+00:00,Japan,2449299
Autos & Vehicles,2020-10-21 00:00:00+00:00,Mexico,1611638
Autos & Vehicles,2020-10-21 00:00:00+00:00,Russia,8687802
Autos & Vehicles,2020-10-21 00:00:00+00:00,South Korea,1862632
Autos & Vehicles,2020-10-21 00:00:00+00:00,United Kingdom,8300313
Autos & Vehicles,2020-10-21 00:00:00+00:00,United States,5104337
Autos & Vehicles,2020-10-22 00:00:00+00:00,Brazil,74514
Autos & Vehicles,2020-10-22 00:00:00+00:00,Canada,10944872
Autos & Vehicles,2020-10-22 00:00:00+00:00,France,189663
Autos & Vehicles,2020-10-22 00:00:00+00:00,Germany,6230598
Autos & Vehicles,2020-10-22 00:00:00+00:00,India,843705
Autos & Vehicles,2020-10-22 00:00:00+00:00,Japan,1336468
Autos & Vehicles,2020-10-22 00:00:00+00:00,Mexico,1663955
Autos & Vehicles,2020-10-22 00:00:00+00:00,Russia,4979594
Autos & Vehicles,2020-10-22 00:00:00+00:00,South Korea,2071065
Autos & Vehicles,2020-10-22 00:00:00+00:00,United Kingdom,7433258
Autos & Vehicles,2020-10-22 00:00:00+00:00,United States,9520625
Autos & Vehicles,2020-10-23 00:00:00+00:00,Brazil,79478
Autos & Vehicles,2020-10-23 00:00:00+00:00,Canada,11374629
Autos & Vehicles,2020-10-23 00:00:00+00:00,France,269314
Autos & Vehicles,2020-10-23 00:00:00+00:00,Germany,6219094
