categoryName,trending_date,country,count,view_count
Entertainment,2021-01-12 00:00:00+00:00,United Kingdom,49,82311867
Entertainment,2021-01-12 00:00:00+00:00,United States,43,89610072
Entertainment,2021-01-13 00:00:00+00:00,Brazil,56,59300998
Entertainment,2021-01-13 00:00:00+00:00,Canada,43,91239968
Entertainment,2021-01-13 00:00:00+00:00,France,66,45673984
Entertainment,2021-01-13 00:00:00+00:00,Germany,47,65871609
Entertainment,2021-01-13 00:00:00+00:00,India,75,262942960
Entertainment,2021-01-13 00:00:00+00:00,Japan,69,60784409
Entertainment,2021-01-13 00:00:00+00:00,Mexico,44,47621336
Entertainment,2021-01-13 00:00:00+00:00,Russia,36,20177678
Entertainment,2021-01-13 00:00:00+00:00,South Korea,59,52133328
Entertainment,2021-01-13 00:00:00+00:00,United Kingdom,52,98854772
Entertainment,2021-01-13 00:00:00+00:00,United States,34,88588170
Entertainment,2021-01-14 00:00:00+00:00,Brazil,54,57378964
Entertainment,2021-01-14 00:00:00+00:00,Canada,44,97875604
Entertainment,2021-01-14 00:00:00+00:00,France,62,46664847
Entertainment,2021-01-14 00:00:00+00:00,Germany,53,42056639
Entertainment,2021-01-14 00:00:00+00:00,India,75,274580629
Entertainment,2021-01-14 00:00:00+00:00,Japan,66,62681377
Entertainment,2021-01-14 00:00:00+00:00,Mexico,44,52423453
Entertainment,2021-01-14 00:00:00+00:00,Russia,36,12849410
Entertainment,2021-01-14 00:00:00+00:00,South Korea,63,67294947
Entertainment,2021-01-14 00:00:00+00:00,United Kingdom,51,98733343
Entertainment,2021-01-14 00:00:00+00:00,United States,35,96614966
Entertainment,2021-01-15 00:00:00+00:00,Brazil,55,62827412
Entertainment,2021-01-15 00:00:00+00:00,Canada,38,81464584
Entertainment,2021-01-15 00:00:00+00:00,France,65,49294425
Entertainment,2021-01-15 00:00:00+00:00,Germany,42,24645755
Entertainment,2021-01-15 00:00:00+00:00,India,77,310387068
Entertainment,2021-01-15 00:00:00+00:00,Japan,71,64552006
Entertainment,2021-01-15 00:00:00+00:00,Mexico,41,50134829
Entertainment,2021-01-15 00:00:00+00:00,Russia,42,23836884
Entertainment,2021-01-15 00:00:00+00:00,South Korea,63,62368965
Entertainment,2021-01-15 00:00:00+00:00,United Kingdom,51,100343761
Entertainment,2021-01-15 00:00:00+00:00,United States,32,80950304
Entertainment,2021-01-16 00:00:00+00:00,Brazil,53,59020160
Entertainment,2021-01-16 00:00:00+00:00,Canada,41,99865952
Entertainment,2021-01-16 00:00:00+00:00,France,63,35790543
Entertainment,2021-01-16 00:00:00+00:00,Germany,40,39693421
Entertainment,2021-01-16 00:00:00+00:00,India,79,311871913
Entertainment,2021-01-16 00:00:00+00:00,Japan,70,65771441
Entertainment,2021-01-16 00:00:00+00:00,Mexico,40,53760549
Entertainment,2021-01-16 00:00:00+00:00,Russia,38,28500639
Entertainment,2021-01-16 00:00:00+00:00,South Korea,67,66432141
Entertainment,2021-01-16 00:00:00+00:00,United Kingdom,44,94491937
Entertainment,2021-01-16 00:00:00+00:00,United States,32,85039372
Entertainment,2021-01-17 00:00:00+00:00,Brazil,54,59875769
Entertainment,2021-01-17 00:00:00+00:00,Canada,44,106299744
Entertainment,2021-01-17 00:00:00+00:00,France,57,37416192
Entertainment,2021-01-17 00:00:00+00:00,Germany,39,46905699
Entertainment,2021-01-17 00:00:00+00:00,India,84,321241879
Entertainment,2021-01-17 00:00:00+00:00,Japan,71,62696745
Entertainment,2021-01-17 00:00:00+00:00,Mexico,42,50557838
Entertainment,2021-01-17 00:00:00+00:00,Russia,36,23934065
Entertainment,2021-01-17 00:00:00+00:00,South Korea,62,65937743
Entertainment,2021-01-17 00:00:00+00:00,United Kingdom,41,44623881
Entertainment,2021-01-17 00:00:00+00:00,United States,31,96657971
Entertainment,2021-01-18 00:00:00+00:00,Brazil,54,61175831
Entertainment,2021-01-18 00:00:00+00:00,Canada,35,54974194
Entertainment,2021-01-18 00:00:00+00:00,France,59,39196828
Entertainment,2021-01-18 00:00:00+00:00,Germany,41,67828063
Entertainment,2021-01-18 00:00:00+00:00,India,82,328338207
Entertainment,2021-01-18 00:00:00+00:00,Japan,71,61154750
Entertainment,2021-01-18 00:00:00+00:00,Mexico,37,48106839
Entertainment,2021-01-18 00:00:00+00:00,Russia,27,14755702
Entertainment,2021-01-18 00:00:00+00:00,South Korea,62,47515591
Entertainment,2021-01-18 00:00:00+00:00,United Kingdom,42,52963885
Entertainment,2021-01-18 00:00:00+00:00,United States,29,63167180
Entertainment,2021-01-19 00:00:00+00:00,Brazil,51,48103872
Entertainment,2021-01-19 00:00:00+00:00,Canada,38,72388226
Entertainment,2021-01-19 00:00:00+00:00,France,57,39163207
Entertainment,2021-01-19 00:00:00+00:00,Germany,46,45656275
Entertainment,2021-01-19 00:00:00+00:00,India,73,178349946
Entertainment,2021-01-19 00:00:00+00:00,Japan,74,46126499
Entertainment,2021-01-19 00:00:00+00:00,Mexico,41,53819883
Entertainment,2021-01-19 00:00:00+00:00,Russia,26,17652533
Entertainment,2021-01-19 00:00:00+00:00,South Korea,57,42298816
Entertainment,2021-01-19 00:00:00+00:00,United Kingdom,44,53925222
Entertainment,2021-01-19 00:00:00+00:00,United States,27,82210496
Entertainment,2021-01-20 00:00:00+00:00,Brazil,50,39593694
Entertainment,2021-01-20 00:00:00+00:00,Canada,40,83459590
Entertainment,2021-01-20 00:00:00+00:00,France,48,29207669
Entertainment,2021-01-20 00:00:00+00:00,Germany,49,56404849
Entertainment,2021-01-20 00:00:00+00:00,India,76,158607537
Entertainment,2021-01-20 00:00:00+00:00,Japan,74,47370698
Entertainment,2021-01-20 00:00:00+00:00,Mexico,37,35974398
Entertainment,2021-01-20 00:00:00+00:00,Russia,24,18543509
Entertainment,2021-01-20 00:00:00+00:00,South Korea,62,42471563
Entertainment,2021-01-20 00:00:00+00:00,United Kingdom,46,60384822
Entertainment,2021-01-20 00:00:00+00:00,United States,30,61811102
Entertainment,2021-01-21 00:00:00+00:00,Brazil,52,38057510
Entertainment,2021-01-21 00:00:00+00:00,Canada,34,59395630
Entertainment,2021-01-21 00:00:00+00:00,France,51,21149503
Entertainment,2021-01-21 00:00:00+00:00,Germany,54,40720221
Entertainment,2021-01-21 00:00:00+00:00,India,73,121417060
Entertainment,2021-01-21 00:00:00+00:00,Japan,74,38988932
Entertainment,2021-01-21 00:00:00+00:00,Mexico,35,39539720
Entertainment,2021-01-21 00:00:00+00:00,Russia,28,14665143
Entertainment,2021-01-21 00:00:00+00:00,South Korea,59,40781609
Entertainment,2021-01-21 00:00:00+00:00,United Kingdom,46,57101037
Entertainment,2021-01-21 00:00:00+00:00,United States,30,63941405
Entertainment,2021-01-22 00:00:00+00:00,Brazil,49,36702389
Entertainment,2021-01-22 00:00:00+00:00,Canada,30,51337516
Entertainment,2021-01-22 00:00:00+00:00,France,46,22937093
Entertainment,2021-01-22 00:00:00+00:00,Germany,54,38589805
Entertainment,2021-01-22 00:00:00+00:00,India,71,117325519
Entertainment,2021-01-22 00:00:00+00:00,Japan,75,47046256
Entertainment,2021-01-22 00:00:00+00:00,Mexico,36,41073624
Entertainment,2021-01-22 00:00:00+00:00,Russia,22,10113155
Entertainment,2021-01-22 00:00:00+00:00,South Korea,61,44121392
Entertainment,2021-01-22 00:00:00+00:00,United Kingdom,45,52326165
Entertainment,2021-01-22 00:00:00+00:00,United States,28,64254570
Entertainment,2021-01-23 00:00:00+00:00,Brazil,46,35245298
Entertainment,2021-01-23 00:00:00+00:00,Canada,30,53837536
Entertainment,2021-01-23 00:00:00+00:00,France,42,23985285
Entertainment,2021-01-23 00:00:00+00:00,Germany,50,39017406
Entertainment,2021-01-23 00:00:00+00:00,India,74,112306614
Entertainment,2021-01-23 00:00:00+00:00,Japan,71,48358745
Entertainment,2021-01-23 00:00:00+00:00,Mexico,36,45042477
Entertainment,2021-01-23 00:00:00+00:00,Russia,24,15693737
Entertainment,2021-01-23 00:00:00+00:00,South Korea,66,51551336
Entertainment,2021-01-23 00:00:00+00:00,United Kingdom,43,66657175
Entertainment,2021-01-23 00:00:00+00:00,United States,28,64850945
Entertainment,2021-01-24 00:00:00+00:00,Brazil,43,29517541
Entertainment,2021-01-24 00:00:00+00:00,Canada,28,76698519
Entertainment,2021-01-24 00:00:00+00:00,France,46,27031778
Entertainment,2021-01-24 00:00:00+00:00,Germany,50,37742974
Entertainment,2021-01-24 00:00:00+00:00,India,75,113935920
Entertainment,2021-01-24 00:00:00+00:00,Japan,68,55525023
Entertainment,2021-01-24 00:00:00+00:00,Mexico,41,57005151
Entertainment,2021-01-24 00:00:00+00:00,Russia,24,25964810
Entertainment,2021-01-24 00:00:00+00:00,South Korea,67,47590510
Entertainment,2021-01-24 00:00:00+00:00,United Kingdom,42,80891129
Entertainment,2021-01-24 00:00:00+00:00,United States,28,79313284
Entertainment,2021-01-25 00:00:00+00:00,Brazil,47,31962342
Entertainment,2021-01-25 00:00:00+00:00,Canada,31,90150284
Entertainment,2021-01-25 00:00:00+00:00,France,53,28010282
Entertainment,2021-01-25 00:00:00+00:00,Germany,50,43444097
Entertainment,2021-01-25 00:00:00+00:00,India,76,125881377
Entertainment,2021-01-25 00:00:00+00:00,Japan,70,55219566
Entertainment,2021-01-25 00:00:00+00:00,Mexico,41,55821475
Entertainment,2021-01-25 00:00:00+00:00,Russia,26,25725916
Entertainment,2021-01-25 00:00:00+00:00,South Korea,70,70876036
Entertainment,2021-01-25 00:00:00+00:00,United Kingdom,44,87157467
Entertainment,2021-01-25 00:00:00+00:00,United States,30,96417512
Entertainment,2021-01-26 00:00:00+00:00,Brazil,52,35487174
Entertainment,2021-01-26 00:00:00+00:00,Canada,36,95439984
Entertainment,2021-01-26 00:00:00+00:00,France,55,27938753
Entertainment,2021-01-26 00:00:00+00:00,Germany,52,47380004
Entertainment,2021-01-26 00:00:00+00:00,India,64,136682424
Entertainment,2021-01-26 00:00:00+00:00,Japan,66,54132601
Entertainment,2021-01-26 00:00:00+00:00,Mexico,41,48883098
Entertainment,2021-01-26 00:00:00+00:00,Russia,21,8840125
Entertainment,2021-01-26 00:00:00+00:00,South Korea,68,85458728
Entertainment,2021-01-26 00:00:00+00:00,United Kingdom,44,92884946
Entertainment,2021-01-26 00:00:00+00:00,United States,34,102574942
Entertainment,2021-01-27 00:00:00+00:00,Brazil,47,35050176
Entertainment,2021-01-27 00:00:00+00:00,Canada,39,102252448
Entertainment,2021-01-27 00:00:00+00:00,France,49,27870135
Entertainment,2021-01-27 00:00:00+00:00,Germany,50,58390340
Entertainment,2021-01-27 00:00:00+00:00,India,68,153586803
Entertainment,2021-01-27 00:00:00+00:00,Japan,64,52615078
Entertainment,2021-01-27 00:00:00+00:00,Mexico,42,36914608
Entertainment,2021-01-27 00:00:00+00:00,Russia,22,11847236
Entertainment,2021-01-27 00:00:00+00:00,South Korea,65,93503614
Entertainment,2021-01-27 00:00:00+00:00,United Kingdom,40,94681090
Entertainment,2021-01-27 00:00:00+00:00,United States,34,103644711
Entertainment,2021-01-28 00:00:00+00:00,Brazil,49,51160629
Entertainment,2021-01-28 00:00:00+00:00,Canada,34,74826007
Entertainment,2021-01-28 00:00:00+00:00,France,49,39626668
Entertainment,2021-01-28 00:00:00+00:00,Germany,54,68362359
Entertainment,2021-01-28 00:00:00+00:00,India,64,158419873
Entertainment,2021-01-28 00:00:00+00:00,Japan,69,64242595
Entertainment,2021-01-28 00:00:00+00:00,Mexico,48,57843950
Entertainment,2021-01-28 00:00:00+00:00,Russia,31,21973913
Entertainment,2021-01-28 00:00:00+00:00,South Korea,62,67186950
Entertainment,2021-01-28 00:00:00+00:00,United Kingdom,43,115056110
Entertainment,2021-01-28 00:00:00+00:00,United States,36,76903859
Entertainment,2021-01-29 00:00:00+00:00,Brazil,48,47864097
Entertainment,2021-01-29 00:00:00+00:00,Canada,38,125612939
Entertainment,2021-01-29 00:00:00+00:00,France,46,46382708
Entertainment,2021-01-29 00:00:00+00:00,Germany,49,46851529
Entertainment,2021-01-29 00:00:00+00:00,India,70,139308189
Entertainment,2021-01-29 00:00:00+00:00,Japan,74,69226287
Entertainment,2021-01-29 00:00:00+00:00,Mexico,49,69825648
Entertainment,2021-01-29 00:00:00+00:00,Russia,30,31384007
Entertainment,2021-01-29 00:00:00+00:00,South Korea,76,88513539
Entertainment,2021-01-29 00:00:00+00:00,United Kingdom,42,134941015
Entertainment,2021-01-29 00:00:00+00:00,United States,44,127476677
Entertainment,2021-01-30 00:00:00+00:00,Brazil,44,35309234
Entertainment,2021-01-30 00:00:00+00:00,Canada,38,137761392
Entertainment,2021-01-30 00:00:00+00:00,France,48,40140837
Entertainment,2021-01-30 00:00:00+00:00,Germany,40,29997399
Entertainment,2021-01-30 00:00:00+00:00,India,70,162333456
Entertainment,2021-01-30 00:00:00+00:00,Japan,61,64991461
Entertainment,2021-01-30 00:00:00+00:00,Mexico,47,79269256
Entertainment,2021-01-30 00:00:00+00:00,Russia,28,37934500
Entertainment,2021-01-30 00:00:00+00:00,South Korea,74,94804841
Entertainment,2021-01-30 00:00:00+00:00,United Kingdom,41,119270174
Entertainment,2021-01-30 00:00:00+00:00,United States,48,160560195
Entertainment,2021-01-31 00:00:00+00:00,Brazil,44,55429536
Entertainment,2021-01-31 00:00:00+00:00,Canada,38,146409085
Entertainment,2021-01-31 00:00:00+00:00,France,48,68505955
Entertainment,2021-01-31 00:00:00+00:00,Germany,52,61851961
Entertainment,2021-01-31 00:00:00+00:00,India,76,183827456
Entertainment,2021-01-31 00:00:00+00:00,Japan,71,95651689
Entertainment,2021-01-31 00:00:00+00:00,Mexico,48,76812883
Entertainment,2021-01-31 00:00:00+00:00,Russia,30,22124024
Entertainment,2021-01-31 00:00:00+00:00,South Korea,72,88504990
Entertainment,2021-01-31 00:00:00+00:00,United Kingdom,49,141261126
Entertainment,2021-01-31 00:00:00+00:00,United States,49,176436964
Entertainment,2021-02-01 00:00:00+00:00,Brazil,45,76223600
Entertainment,2021-02-01 00:00:00+00:00,Canada,38,116260547
Entertainment,2021-02-01 00:00:00+00:00,France,52,73892707
Entertainment,2021-02-01 00:00:00+00:00,Germany,46,42810327
Entertainment,2021-02-01 00:00:00+00:00,India,72,180809443
Entertainment,2021-02-01 00:00:00+00:00,Japan,71,97403706
Entertainment,2021-02-01 00:00:00+00:00,Mexico,44,97281221
Entertainment,2021-02-01 00:00:00+00:00,Russia,25,17517725
Entertainment,2021-02-01 00:00:00+00:00,South Korea,78,113963703
Entertainment,2021-02-01 00:00:00+00:00,United Kingdom,54,104875449
Entertainment,2021-02-01 00:00:00+00:00,United States,43,148671524
Entertainment,2021-02-02 00:00:00+00:00,Brazil,42,74218593
Entertainment,2021-02-02 00:00:00+00:00,Canada,45,79256749
Entertainment,2021-02-02 00:00:00+00:00,France,45,51943988
Entertainment,2021-02-02 00:00:00+00:00,Germany,53,26132112
Entertainment,2021-02-02 00:00:00+00:00,India,71,136480818
Entertainment,2021-02-02 00:00:00+00:00,Japan,70,106519327
Entertainment,2021-02-02 00:00:00+00:00,Mexico,46,100970030
Entertainment,2021-02-02 00:00:00+00:00,Russia,29,16106142
Entertainment,2021-02-02 00:00:00+00:00,South Korea,75,112281615
Entertainment,2021-02-02 00:00:00+00:00,United Kingdom,58,82514295
Entertainment,2021-02-02 00:00:00+00:00,United States,47,157176854
Entertainment,2021-02-03 00:00:00+00:00,Brazil,46,81533168
Entertainment,2021-02-03 00:00:00+00:00,Canada,42,87808654
Entertainment,2021-02-03 00:00:00+00:00,France,45,26242584
Entertainment,2021-02-03 00:00:00+00:00,Germany,56,31614274
Entertainment,2021-02-03 00:00:00+00:00,India,62,121411067
Entertainment,2021-02-03 00:00:00+00:00,Japan,72,99236894
Entertainment,2021-02-03 00:00:00+00:00,Mexico,51,82828219
Entertainment,2021-02-03 00:00:00+00:00,Russia,20,17197672
Entertainment,2021-02-03 00:00:00+00:00,South Korea,83,101190901
Entertainment,2021-02-03 00:00:00+00:00,United Kingdom,49,57987803
Entertainment,2021-02-03 00:00:00+00:00,United States,45,117199319
Entertainment,2021-02-04 00:00:00+00:00,Brazil,47,84187919
Entertainment,2021-02-04 00:00:00+00:00,Canada,43,59206221
Entertainment,2021-02-04 00:00:00+00:00,France,51,26602935
Entertainment,2021-02-04 00:00:00+00:00,Germany,64,42058122
Entertainment,2021-02-04 00:00:00+00:00,India,62,101068625
Entertainment,2021-02-04 00:00:00+00:00,Japan,69,48083064
Entertainment,2021-02-04 00:00:00+00:00,Mexico,45,80695417
Entertainment,2021-02-04 00:00:00+00:00,Russia,26,24466647
Entertainment,2021-02-04 00:00:00+00:00,South Korea,80,127755263
Entertainment,2021-02-04 00:00:00+00:00,United Kingdom,52,68217192
Entertainment,2021-02-04 00:00:00+00:00,United States,38,113214578
Entertainment,2021-02-05 00:00:00+00:00,Brazil,46,58889224
Entertainment,2021-02-05 00:00:00+00:00,Canada,47,64842498
Entertainment,2021-02-05 00:00:00+00:00,France,45,28027045
Entertainment,2021-02-05 00:00:00+00:00,Germany,59,43699869
Entertainment,2021-02-05 00:00:00+00:00,India,51,110795255
Entertainment,2021-02-05 00:00:00+00:00,Japan,70,62909412
Entertainment,2021-02-05 00:00:00+00:00,Mexico,42,57628029
Entertainment,2021-02-05 00:00:00+00:00,Russia,25,15391678
Entertainment,2021-02-05 00:00:00+00:00,South Korea,81,132306469
Entertainment,2021-02-05 00:00:00+00:00,United Kingdom,47,64765596
Entertainment,2021-02-05 00:00:00+00:00,United States,42,92381355
Entertainment,2021-02-06 00:00:00+00:00,Brazil,46,60813942
Entertainment,2021-02-06 00:00:00+00:00,Canada,45,67373906
Entertainment,2021-02-06 00:00:00+00:00,France,44,26297216
Entertainment,2021-02-06 00:00:00+00:00,Germany,57,41223304
Entertainment,2021-02-06 00:00:00+00:00,India,59,100103295
Entertainment,2021-02-06 00:00:00+00:00,Japan,72,66746333
Entertainment,2021-02-06 00:00:00+00:00,Mexico,43,44844760
Entertainment,2021-02-06 00:00:00+00:00,Russia,21,14636782
Entertainment,2021-02-06 00:00:00+00:00,South Korea,82,125051963
Entertainment,2021-02-06 00:00:00+00:00,United Kingdom,46,76396597
Entertainment,2021-02-06 00:00:00+00:00,United States,38,67995574
Entertainment,2021-02-07 00:00:00+00:00,Brazil,46,31645007
Entertainment,2021-02-07 00:00:00+00:00,Canada,44,71438933
Entertainment,2021-02-07 00:00:00+00:00,France,37,21495629
Entertainment,2021-02-07 00:00:00+00:00,Germany,56,42944578
Entertainment,2021-02-07 00:00:00+00:00,India,62,94306120
Entertainment,2021-02-07 00:00:00+00:00,Japan,70,67278713
Entertainment,2021-02-07 00:00:00+00:00,Mexico,44,41423280
Entertainment,2021-02-07 00:00:00+00:00,Russia,29,17202981
Entertainment,2021-02-07 00:00:00+00:00,South Korea,80,102328178
Entertainment,2021-02-07 00:00:00+00:00,United Kingdom,52,79456269
Entertainment,2021-02-07 00:00:00+00:00,United States,40,76974227
Entertainment,2021-02-08 00:00:00+00:00,Brazil,50,35273395
Entertainment,2021-02-08 00:00:00+00:00,Canada,50,96100754
Entertainment,2021-02-08 00:00:00+00:00,France,43,36618377
Entertainment,2021-02-08 00:00:00+00:00,Germany,52,43582157
Entertainment,2021-02-08 00:00:00+00:00,India,69,108981980
Entertainment,2021-02-08 00:00:00+00:00,Japan,65,56667788
Entertainment,2021-02-08 00:00:00+00:00,Mexico,49,48088165
Entertainment,2021-02-08 00:00:00+00:00,Russia,30,19878532
Entertainment,2021-02-08 00:00:00+00:00,South Korea,75,95097837
Entertainment,2021-02-08 00:00:00+00:00,United Kingdom,56,81658620
Entertainment,2021-02-08 00:00:00+00:00,United States,47,88214236
Entertainment,2021-02-09 00:00:00+00:00,Brazil,54,39234523
Entertainment,2021-02-09 00:00:00+00:00,Canada,60,105043657
Entertainment,2021-02-09 00:00:00+00:00,France,47,47626465
Entertainment,2021-02-09 00:00:00+00:00,Germany,48,52327397
Entertainment,2021-02-09 00:00:00+00:00,India,65,114404310
Entertainment,2021-02-09 00:00:00+00:00,Japan,66,53666217
