categoryName,trending_date,country,count
Education,2021-02-13 00:00:00+00:00,United Kingdom,4
Education,2021-02-13 00:00:00+00:00,United States,3
Education,2021-02-14 00:00:00+00:00,Brazil,9
Education,2021-02-14 00:00:00+00:00,Canada,3
Education,2021-02-14 00:00:00+00:00,France,2
Education,2021-02-14 00:00:00+00:00,Germany,2
Education,2021-02-14 00:00:00+00:00,India,3
Education,2021-02-14 00:00:00+00:00,Mexico,1
Education,2021-02-14 00:00:00+00:00,Russia,3
Education,2021-02-14 00:00:00+00:00,South Korea,8
Education,2021-02-14 00:00:00+00:00,United Kingdom,3
Education,2021-02-14 00:00:00+00:00,United States,3
Education,2021-02-15 00:00:00+00:00,Brazil,9
Education,2021-02-15 00:00:00+00:00,Canada,3
Education,2021-02-15 00:00:00+00:00,France,2
Education,2021-02-15 00:00:00+00:00,Germany,3
Education,2021-02-15 00:00:00+00:00,India,3
Education,2021-02-15 00:00:00+00:00,Mexico,2
Education,2021-02-15 00:00:00+00:00,Russia,4
Education,2021-02-15 00:00:00+00:00,South Korea,8
Education,2021-02-15 00:00:00+00:00,United Kingdom,3
Education,2021-02-15 00:00:00+00:00,United States,4
Education,2021-02-16 00:00:00+00:00,Brazil,11
Education,2021-02-16 00:00:00+00:00,Canada,4
Education,2021-02-16 00:00:00+00:00,France,2
Education,2021-02-16 00:00:00+00:00,Germany,5
Education,2021-02-16 00:00:00+00:00,Mexico,2
Education,2021-02-16 00:00:00+00:00,South Korea,7
Education,2021-02-16 00:00:00+00:00,United Kingdom,3
Education,2021-02-16 00:00:00+00:00,United States,5
Education,2021-02-17 00:00:00+00:00,Brazil,9
Education,2021-02-17 00:00:00+00:00,Canada,3
Education,2021-02-17 00:00:00+00:00,France,2
Education,2021-02-17 00:00:00+00:00,Germany,6
Education,2021-02-17 00:00:00+00:00,India,3
Education,2021-02-17 00:00:00+00:00,Mexico,2
Education,2021-02-17 00:00:00+00:00,Russia,2
Education,2021-02-17 00:00:00+00:00,South Korea,6
Education,2021-02-17 00:00:00+00:00,United Kingdom,3
Education,2021-02-17 00:00:00+00:00,United States,4
Education,2021-02-18 00:00:00+00:00,Brazil,8
Education,2021-02-18 00:00:00+00:00,Canada,3
Education,2021-02-18 00:00:00+00:00,France,2
Education,2021-02-18 00:00:00+00:00,Germany,5
Education,2021-02-18 00:00:00+00:00,India,3
Education,2021-02-18 00:00:00+00:00,Mexico,1
Education,2021-02-18 00:00:00+00:00,Russia,4
Education,2021-02-18 00:00:00+00:00,South Korea,7
Education,2021-02-18 00:00:00+00:00,United Kingdom,3
Education,2021-02-18 00:00:00+00:00,United States,4
Education,2021-02-19 00:00:00+00:00,Brazil,8
Education,2021-02-19 00:00:00+00:00,Canada,5
Education,2021-02-19 00:00:00+00:00,France,3
Education,2021-02-19 00:00:00+00:00,Germany,5
Education,2021-02-19 00:00:00+00:00,India,3
Education,2021-02-19 00:00:00+00:00,Japan,1
Education,2021-02-19 00:00:00+00:00,Mexico,1
Education,2021-02-19 00:00:00+00:00,Russia,5
Education,2021-02-19 00:00:00+00:00,South Korea,7
Education,2021-02-19 00:00:00+00:00,United Kingdom,5
Education,2021-02-19 00:00:00+00:00,United States,6
Education,2021-02-20 00:00:00+00:00,Brazil,6
Education,2021-02-20 00:00:00+00:00,Canada,5
Education,2021-02-20 00:00:00+00:00,France,3
Education,2021-02-20 00:00:00+00:00,Germany,4
Education,2021-02-20 00:00:00+00:00,India,3
Education,2021-02-20 00:00:00+00:00,Japan,2
Education,2021-02-20 00:00:00+00:00,Mexico,1
Education,2021-02-20 00:00:00+00:00,Russia,2
Education,2021-02-20 00:00:00+00:00,South Korea,8
Education,2021-02-20 00:00:00+00:00,United Kingdom,5
Education,2021-02-20 00:00:00+00:00,United States,6
Education,2021-02-21 00:00:00+00:00,Brazil,6
Education,2021-02-21 00:00:00+00:00,Canada,5
Education,2021-02-21 00:00:00+00:00,France,3
Education,2021-02-21 00:00:00+00:00,Germany,3
Education,2021-02-21 00:00:00+00:00,India,4
Education,2021-02-21 00:00:00+00:00,Japan,3
Education,2021-02-21 00:00:00+00:00,Mexico,1
Education,2021-02-21 00:00:00+00:00,Russia,2
Education,2021-02-21 00:00:00+00:00,South Korea,8
Education,2021-02-21 00:00:00+00:00,United Kingdom,5
Education,2021-02-21 00:00:00+00:00,United States,5
Education,2021-02-22 00:00:00+00:00,Brazil,5
Education,2021-02-22 00:00:00+00:00,Canada,4
Education,2021-02-22 00:00:00+00:00,France,3
Education,2021-02-22 00:00:00+00:00,Germany,4
Education,2021-02-22 00:00:00+00:00,India,4
Education,2021-02-22 00:00:00+00:00,Japan,4
Education,2021-02-22 00:00:00+00:00,Mexico,1
Education,2021-02-22 00:00:00+00:00,Russia,1
Education,2021-02-22 00:00:00+00:00,South Korea,8
Education,2021-02-22 00:00:00+00:00,United Kingdom,5
Education,2021-02-22 00:00:00+00:00,United States,3
Education,2021-02-24 00:00:00+00:00,Brazil,5
Education,2021-02-24 00:00:00+00:00,Canada,4
Education,2021-02-24 00:00:00+00:00,France,3
Education,2021-02-24 00:00:00+00:00,Germany,6
Education,2021-02-24 00:00:00+00:00,India,2
Education,2021-02-24 00:00:00+00:00,Japan,3
Education,2021-02-24 00:00:00+00:00,Mexico,3
Education,2021-02-24 00:00:00+00:00,Russia,2
Education,2021-02-24 00:00:00+00:00,South Korea,8
Education,2021-02-24 00:00:00+00:00,United Kingdom,4
Education,2021-02-24 00:00:00+00:00,United States,3
Education,2021-02-25 00:00:00+00:00,Brazil,4
Education,2021-02-25 00:00:00+00:00,Canada,4
Education,2021-02-25 00:00:00+00:00,France,10
Education,2021-02-25 00:00:00+00:00,Germany,10
Education,2021-02-25 00:00:00+00:00,India,2
Education,2021-02-25 00:00:00+00:00,Japan,3
Education,2021-02-25 00:00:00+00:00,Mexico,3
Education,2021-02-25 00:00:00+00:00,Russia,3
Education,2021-02-25 00:00:00+00:00,South Korea,7
Education,2021-02-25 00:00:00+00:00,United Kingdom,3
Education,2021-02-25 00:00:00+00:00,United States,4
Education,2021-02-26 00:00:00+00:00,Brazil,4
Education,2021-02-26 00:00:00+00:00,Canada,5
Education,2021-02-26 00:00:00+00:00,France,8
Education,2021-02-26 00:00:00+00:00,Germany,9
Education,2021-02-26 00:00:00+00:00,India,3
Education,2021-02-26 00:00:00+00:00,Japan,2
Education,2021-02-26 00:00:00+00:00,Mexico,3
Education,2021-02-26 00:00:00+00:00,Russia,2
Education,2021-02-26 00:00:00+00:00,South Korea,7
Education,2021-02-26 00:00:00+00:00,United Kingdom,3
Education,2021-02-26 00:00:00+00:00,United States,4
Education,2021-02-27 00:00:00+00:00,Brazil,4
Education,2021-02-27 00:00:00+00:00,Canada,5
Education,2021-02-27 00:00:00+00:00,France,8
Education,2021-02-27 00:00:00+00:00,Germany,3
Education,2021-02-27 00:00:00+00:00,India,2
Education,2021-02-27 00:00:00+00:00,Japan,2
Education,2021-02-27 00:00:00+00:00,Mexico,3
Education,2021-02-27 00:00:00+00:00,Russia,1
Education,2021-02-27 00:00:00+00:00,South Korea,7
Education,2021-02-27 00:00:00+00:00,United Kingdom,3
Education,2021-02-27 00:00:00+00:00,United States,3
Education,2021-03-01 00:00:00+00:00,Brazil,4
Education,2021-03-01 00:00:00+00:00,Canada,5
Education,2021-03-01 00:00:00+00:00,France,6
Education,2021-03-01 00:00:00+00:00,Germany,4
Education,2021-03-01 00:00:00+00:00,India,7
Education,2021-03-01 00:00:00+00:00,Japan,3
Education,2021-03-01 00:00:00+00:00,Mexico,1
Education,2021-03-01 00:00:00+00:00,Russia,2
Education,2021-03-01 00:00:00+00:00,South Korea,7
Education,2021-03-01 00:00:00+00:00,United Kingdom,3
Education,2021-03-01 00:00:00+00:00,United States,4
Education,2021-03-02 00:00:00+00:00,Brazil,5
Education,2021-03-02 00:00:00+00:00,Canada,6
Education,2021-03-02 00:00:00+00:00,France,5
Education,2021-03-02 00:00:00+00:00,Germany,5
Education,2021-03-02 00:00:00+00:00,India,4
Education,2021-03-02 00:00:00+00:00,Japan,3
Education,2021-03-02 00:00:00+00:00,Mexico,1
Education,2021-03-02 00:00:00+00:00,Russia,1
Education,2021-03-02 00:00:00+00:00,South Korea,5
Education,2021-03-02 00:00:00+00:00,United Kingdom,3
Education,2021-03-02 00:00:00+00:00,United States,5
Education,2021-03-03 00:00:00+00:00,Brazil,5
Education,2021-03-03 00:00:00+00:00,Canada,4
Education,2021-03-03 00:00:00+00:00,France,3
Education,2021-03-03 00:00:00+00:00,Germany,5
Education,2021-03-03 00:00:00+00:00,India,2
Education,2021-03-03 00:00:00+00:00,Japan,4
Education,2021-03-03 00:00:00+00:00,South Korea,5
Education,2021-03-03 00:00:00+00:00,United Kingdom,3
Education,2021-03-03 00:00:00+00:00,United States,3
Education,2021-03-04 00:00:00+00:00,Brazil,6
Education,2021-03-04 00:00:00+00:00,Canada,4
Education,2021-03-04 00:00:00+00:00,France,2
Education,2021-03-04 00:00:00+00:00,Germany,5
Education,2021-03-04 00:00:00+00:00,India,4
Education,2021-03-04 00:00:00+00:00,Japan,4
Education,2021-03-04 00:00:00+00:00,Russia,1
Education,2021-03-04 00:00:00+00:00,South Korea,3
Education,2021-03-04 00:00:00+00:00,United Kingdom,3
Education,2021-03-04 00:00:00+00:00,United States,4
Education,2021-03-05 00:00:00+00:00,Brazil,6
Education,2021-03-05 00:00:00+00:00,Canada,3
Education,2021-03-05 00:00:00+00:00,France,3
Education,2021-03-05 00:00:00+00:00,Germany,3
Education,2021-03-05 00:00:00+00:00,India,1
Education,2021-03-05 00:00:00+00:00,Japan,3
Education,2021-03-05 00:00:00+00:00,Mexico,1
Education,2021-03-05 00:00:00+00:00,Russia,3
Education,2021-03-05 00:00:00+00:00,South Korea,4
Education,2021-03-05 00:00:00+00:00,United Kingdom,3
Education,2021-03-05 00:00:00+00:00,United States,3
Education,2021-03-06 00:00:00+00:00,Brazil,5
Education,2021-03-06 00:00:00+00:00,Canada,3
Education,2021-03-06 00:00:00+00:00,France,3
Education,2021-03-06 00:00:00+00:00,India,1
Education,2021-03-06 00:00:00+00:00,Japan,4
Education,2021-03-06 00:00:00+00:00,Mexico,1
Education,2021-03-06 00:00:00+00:00,Russia,2
Education,2021-03-06 00:00:00+00:00,South Korea,5
Education,2021-03-06 00:00:00+00:00,United Kingdom,2
Education,2021-03-06 00:00:00+00:00,United States,3
Education,2021-03-07 00:00:00+00:00,Brazil,5
Education,2021-03-07 00:00:00+00:00,Canada,4
Education,2021-03-07 00:00:00+00:00,France,3
Education,2021-03-07 00:00:00+00:00,India,4
Education,2021-03-07 00:00:00+00:00,Japan,3
Education,2021-03-07 00:00:00+00:00,Mexico,1
Education,2021-03-07 00:00:00+00:00,Russia,1
Education,2021-03-07 00:00:00+00:00,South Korea,6
Education,2021-03-07 00:00:00+00:00,United Kingdom,2
Education,2021-03-07 00:00:00+00:00,United States,4
Education,2021-03-08 00:00:00+00:00,Brazil,4
Education,2021-03-08 00:00:00+00:00,Canada,2
Education,2021-03-08 00:00:00+00:00,France,6
Education,2021-03-08 00:00:00+00:00,India,4
Education,2021-03-08 00:00:00+00:00,Japan,4
Education,2021-03-08 00:00:00+00:00,Mexico,1
Education,2021-03-08 00:00:00+00:00,Russia,2
Education,2021-03-08 00:00:00+00:00,South Korea,6
Education,2021-03-08 00:00:00+00:00,United Kingdom,1
Education,2021-03-08 00:00:00+00:00,United States,2
Education,2021-03-09 00:00:00+00:00,Brazil,4
Education,2021-03-09 00:00:00+00:00,Canada,3
Education,2021-03-09 00:00:00+00:00,France,6
Education,2021-03-09 00:00:00+00:00,India,4
Education,2021-03-09 00:00:00+00:00,Japan,3
Education,2021-03-09 00:00:00+00:00,Mexico,1
Education,2021-03-09 00:00:00+00:00,South Korea,6
Education,2021-03-09 00:00:00+00:00,United Kingdom,2
Education,2021-03-09 00:00:00+00:00,United States,2
Education,2021-03-10 00:00:00+00:00,Brazil,4
Education,2021-03-10 00:00:00+00:00,Canada,3
Education,2021-03-10 00:00:00+00:00,France,7
Education,2021-03-10 00:00:00+00:00,Germany,2
Education,2021-03-10 00:00:00+00:00,India,4
Education,2021-03-10 00:00:00+00:00,Japan,3
Education,2021-03-10 00:00:00+00:00,Mexico,1
Education,2021-03-10 00:00:00+00:00,Russia,2
Education,2021-03-10 00:00:00+00:00,South Korea,6
Education,2021-03-10 00:00:00+00:00,United Kingdom,4
Education,2021-03-10 00:00:00+00:00,United States,3
Education,2021-03-11 00:00:00+00:00,Brazil,4
Education,2021-03-11 00:00:00+00:00,Canada,5
Education,2021-03-11 00:00:00+00:00,France,8
Education,2021-03-11 00:00:00+00:00,Germany,2
Education,2021-03-11 00:00:00+00:00,India,4
Education,2021-03-11 00:00:00+00:00,Japan,2
Education,2021-03-11 00:00:00+00:00,Russia,2
Education,2021-03-11 00:00:00+00:00,South Korea,4
Education,2021-03-11 00:00:00+00:00,United Kingdom,5
Education,2021-03-11 00:00:00+00:00,United States,4
Education,2021-03-12 00:00:00+00:00,Brazil,3
Education,2021-03-12 00:00:00+00:00,Canada,5
Education,2021-03-12 00:00:00+00:00,France,9
Education,2021-03-12 00:00:00+00:00,Germany,2
Education,2021-03-12 00:00:00+00:00,India,4
Education,2021-03-12 00:00:00+00:00,Japan,2
Education,2021-03-12 00:00:00+00:00,Mexico,2
Education,2021-03-12 00:00:00+00:00,Russia,2
Education,2021-03-12 00:00:00+00:00,South Korea,4
Education,2021-03-12 00:00:00+00:00,United Kingdom,5
Education,2021-03-12 00:00:00+00:00,United States,4
Education,2021-03-13 00:00:00+00:00,Brazil,3
Education,2021-03-13 00:00:00+00:00,Canada,6
Education,2021-03-13 00:00:00+00:00,France,7
Education,2021-03-13 00:00:00+00:00,Germany,3
Education,2021-03-13 00:00:00+00:00,India,5
Education,2021-03-13 00:00:00+00:00,Japan,2
Education,2021-03-13 00:00:00+00:00,Mexico,2
Education,2021-03-13 00:00:00+00:00,Russia,2
Education,2021-03-13 00:00:00+00:00,South Korea,4
Education,2021-03-13 00:00:00+00:00,United Kingdom,3
Education,2021-03-13 00:00:00+00:00,United States,3
Entertainment,2020-08-12 00:00:00+00:00,Brazil,46
Entertainment,2020-08-12 00:00:00+00:00,Canada,46
Entertainment,2020-08-12 00:00:00+00:00,France,57
Entertainment,2020-08-12 00:00:00+00:00,Germany,52
Entertainment,2020-08-12 00:00:00+00:00,India,57
Entertainment,2020-08-12 00:00:00+00:00,Japan,74
Entertainment,2020-08-12 00:00:00+00:00,Mexico,48
Entertainment,2020-08-12 00:00:00+00:00,Russia,32
Entertainment,2020-08-12 00:00:00+00:00,South Korea,38
Entertainment,2020-08-12 00:00:00+00:00,United Kingdom,43
Entertainment,2020-08-12 00:00:00+00:00,United States,39
Entertainment,2020-08-13 00:00:00+00:00,Brazil,45
Entertainment,2020-08-13 00:00:00+00:00,Canada,44
Entertainment,2020-08-13 00:00:00+00:00,France,57
Entertainment,2020-08-13 00:00:00+00:00,Germany,54
Entertainment,2020-08-13 00:00:00+00:00,India,65
Entertainment,2020-08-13 00:00:00+00:00,Japan,68
Entertainment,2020-08-13 00:00:00+00:00,Mexico,52
Entertainment,2020-08-13 00:00:00+00:00,Russia,31
Entertainment,2020-08-13 00:00:00+00:00,South Korea,34
Entertainment,2020-08-13 00:00:00+00:00,United Kingdom,45
Entertainment,2020-08-13 00:00:00+00:00,United States,35
Entertainment,2020-08-14 00:00:00+00:00,Brazil,44
Entertainment,2020-08-14 00:00:00+00:00,Canada,46
Entertainment,2020-08-14 00:00:00+00:00,France,45
Entertainment,2020-08-14 00:00:00+00:00,Germany,51
Entertainment,2020-08-14 00:00:00+00:00,India,72
Entertainment,2020-08-14 00:00:00+00:00,Japan,71
Entertainment,2020-08-14 00:00:00+00:00,Mexico,48
Entertainment,2020-08-14 00:00:00+00:00,Russia,30
Entertainment,2020-08-14 00:00:00+00:00,South Korea,27
Entertainment,2020-08-14 00:00:00+00:00,United Kingdom,43
Entertainment,2020-08-14 00:00:00+00:00,United States,36
Entertainment,2020-08-15 00:00:00+00:00,Brazil,42
Entertainment,2020-08-15 00:00:00+00:00,Canada,42
Entertainment,2020-08-15 00:00:00+00:00,France,44
Entertainment,2020-08-15 00:00:00+00:00,Germany,53
Entertainment,2020-08-15 00:00:00+00:00,India,69
Entertainment,2020-08-15 00:00:00+00:00,Japan,70
Entertainment,2020-08-15 00:00:00+00:00,Mexico,53
Entertainment,2020-08-15 00:00:00+00:00,Russia,28
Entertainment,2020-08-15 00:00:00+00:00,South Korea,31
Entertainment,2020-08-15 00:00:00+00:00,United Kingdom,40
Entertainment,2020-08-15 00:00:00+00:00,United States,33
Entertainment,2020-08-16 00:00:00+00:00,Brazil,42
Entertainment,2020-08-16 00:00:00+00:00,Canada,38
Entertainment,2020-08-16 00:00:00+00:00,France,41
Entertainment,2020-08-16 00:00:00+00:00,Germany,51
Entertainment,2020-08-16 00:00:00+00:00,India,74
Entertainment,2020-08-16 00:00:00+00:00,Japan,71
Entertainment,2020-08-16 00:00:00+00:00,Mexico,54
Entertainment,2020-08-16 00:00:00+00:00,Russia,25
Entertainment,2020-08-16 00:00:00+00:00,South Korea,36
Entertainment,2020-08-16 00:00:00+00:00,United Kingdom,43
Entertainment,2020-08-16 00:00:00+00:00,United States,36
Entertainment,2020-08-17 00:00:00+00:00,Brazil,42
Entertainment,2020-08-17 00:00:00+00:00,Canada,42
Entertainment,2020-08-17 00:00:00+00:00,France,41
Entertainment,2020-08-17 00:00:00+00:00,Germany,43
Entertainment,2020-08-17 00:00:00+00:00,India,71
Entertainment,2020-08-17 00:00:00+00:00,Japan,66
Entertainment,2020-08-17 00:00:00+00:00,Mexico,50
Entertainment,2020-08-17 00:00:00+00:00,Russia,33
Entertainment,2020-08-17 00:00:00+00:00,South Korea,41
Entertainment,2020-08-17 00:00:00+00:00,United Kingdom,48
Entertainment,2020-08-17 00:00:00+00:00,United States,40
Entertainment,2020-08-18 00:00:00+00:00,Brazil,33
Entertainment,2020-08-18 00:00:00+00:00,Canada,49
Entertainment,2020-08-18 00:00:00+00:00,France,42
Entertainment,2020-08-18 00:00:00+00:00,Germany,41
Entertainment,2020-08-18 00:00:00+00:00,India,72
Entertainment,2020-08-18 00:00:00+00:00,Japan,61
Entertainment,2020-08-18 00:00:00+00:00,Mexico,46
Entertainment,2020-08-18 00:00:00+00:00,Russia,32
Entertainment,2020-08-18 00:00:00+00:00,South Korea,39
Entertainment,2020-08-18 00:00:00+00:00,United Kingdom,55
Entertainment,2020-08-18 00:00:00+00:00,United States,46
Entertainment,2020-08-19 00:00:00+00:00,Brazil,37
Entertainment,2020-08-19 00:00:00+00:00,Canada,49
Entertainment,2020-08-19 00:00:00+00:00,France,38
Entertainment,2020-08-19 00:00:00+00:00,Germany,44
Entertainment,2020-08-19 00:00:00+00:00,India,79
Entertainment,2020-08-19 00:00:00+00:00,Japan,66
Entertainment,2020-08-19 00:00:00+00:00,Mexico,43
Entertainment,2020-08-19 00:00:00+00:00,Russia,39
Entertainment,2020-08-19 00:00:00+00:00,South Korea,38
Entertainment,2020-08-19 00:00:00+00:00,United Kingdom,55
Entertainment,2020-08-19 00:00:00+00:00,United States,48
Entertainment,2020-08-20 00:00:00+00:00,Brazil,39
Entertainment,2020-08-20 00:00:00+00:00,Canada,50
Entertainment,2020-08-20 00:00:00+00:00,France,41
Entertainment,2020-08-20 00:00:00+00:00,Germany,50
Entertainment,2020-08-20 00:00:00+00:00,India,72
Entertainment,2020-08-20 00:00:00+00:00,Japan,71
Entertainment,2020-08-20 00:00:00+00:00,Mexico,45
Entertainment,2020-08-20 00:00:00+00:00,Russia,36
Entertainment,2020-08-20 00:00:00+00:00,South Korea,36
Entertainment,2020-08-20 00:00:00+00:00,United Kingdom,51
Entertainment,2020-08-20 00:00:00+00:00,United States,49
Entertainment,2020-08-21 00:00:00+00:00,Brazil,38
Entertainment,2020-08-21 00:00:00+00:00,Canada,45
Entertainment,2020-08-21 00:00:00+00:00,France,42
Entertainment,2020-08-21 00:00:00+00:00,Germany,49
Entertainment,2020-08-21 00:00:00+00:00,India,73
Entertainment,2020-08-21 00:00:00+00:00,Japan,74
Entertainment,2020-08-21 00:00:00+00:00,Mexico,38
Entertainment,2020-08-21 00:00:00+00:00,Russia,29
Entertainment,2020-08-21 00:00:00+00:00,South Korea,39
Entertainment,2020-08-21 00:00:00+00:00,United Kingdom,48
Entertainment,2020-08-21 00:00:00+00:00,United States,46
Entertainment,2020-08-22 00:00:00+00:00,Brazil,46
Entertainment,2020-08-22 00:00:00+00:00,Canada,44
Entertainment,2020-08-22 00:00:00+00:00,France,44
Entertainment,2020-08-22 00:00:00+00:00,Germany,50
Entertainment,2020-08-22 00:00:00+00:00,India,73
Entertainment,2020-08-22 00:00:00+00:00,Japan,76
Entertainment,2020-08-22 00:00:00+00:00,Russia,34
Entertainment,2020-08-22 00:00:00+00:00,South Korea,40
Entertainment,2020-08-22 00:00:00+00:00,United Kingdom,57
Entertainment,2020-08-22 00:00:00+00:00,United States,46
Entertainment,2020-08-23 00:00:00+00:00,Brazil,42
