video_id,categoryName,view_count,likes,dislikes,comment_count
EccTAMn2_sU,Music,1176222,20872,2182,1267
EcdRXekMG6s,People & Blogs,836328,35984,1230,3765
Ecde0eoFEmw,Sports,17981,278,39,27
Ecduy4WgRaw,Sports,339095,7908,211,1568
EckR7ibGbGY,Entertainment,3403906,503016,6114,8228
EcmaD6NCFYc,News & Politics,153273,883,204,222
Ecuehl0kJ7w,News & Politics,358948,9076,487,2616
EczxghXYxQ8,Music,455735,10623,96,517
Ed-Y8v2jZpQ,Science & Technology,113543,1264,227,83
Ed-ZCiSTvUM,Music,46489,217,23,1
Ed1RcWLAZh0,Education,624485,15630,412,659
Ed3z5pGiyOE,People & Blogs,149626,21616,263,1099
EdB8iiDG9K4,Comedy,403003,42302,521,2094
EdMdeiVCunE,Entertainment,123533,3077,79,129
EdN9NJnz-3o,People & Blogs,2499167,51464,1733,3084
EdR4Xs9oBLw,Music,2304582,176378,8636,10053
EdRamK136bo,Film & Animation,820461,7086,230,463
EdRyYJqrl1c,Comedy,158977,14285,105,914
EdScxmpP6u0,News & Politics,1437075,14698,3217,10244
Ed_ogytE5pM,Entertainment,1534398,135351,1537,7237
EdavM8u8niM,People & Blogs,1137956,154994,249,6425
Edd5UIemxTM,Entertainment,163133,19661,1052,696
EdmHu3UbkoU,Gaming,62223,2567,81,1679
EdpuVl0-Lw4,Film & Animation,62948,4427,60,683
Edr4ooL7Htc,Entertainment,115834,5589,104,137
EdyXiN2rm0E,News & Politics,257095,19465,469,952
Ee2JDk6cMW4,Film & Animation,36631,330,38,28
Ee2PV__QPHY,Music,911781,18711,784,6589
Ee8SmDqZeSc,Entertainment,1054066,13550,385,773
Ee9x-DU7FHs,Music,327060,9370,195,1407
EeDgg9Z1jEc,Film & Animation,25940390,46950,18758,446
EeEp3jdxqyA,Science & Technology,787788,52855,3811,4289
EeF8_UcrDz0,News & Politics,1985886,25831,9271,7950
EeHPhxPHGnE,Comedy,2133175,49752,4915,1470
EeLOvKh-JyI,Entertainment,986284,60712,628,1898
EeV13Z-4IiI,Entertainment,1156196,140629,1666,3866
EeV55in5So8,Music,880197,0,0,0
EeWXw6UuPrM,Sports,2021026,20016,837,5266
EeYexiclmSY,Comedy,180016,3960,96,582
EeaOTDREskE,Music,626450,19280,602,3731
EecnYRHaqFY,Film & Animation,313774,39995,275,3093
EedISWx_fCo,Sports,4488888,97459,3702,5446
EelOOZwAB1U,Autos & Vehicles,271257,3726,168,859
EenHvvHx-fg,Entertainment,1881898,18468,1156,703
EenjoaN_Abs,Sports,532690,11980,357,805
EepdahPOliU,People & Blogs,426249,58538,98,1315
EesynIz-vLo,Music,30418,178,21,1
EetJhbzgF-Q,Entertainment,48361,7285,76,1139
EevTNIg2vWQ,People & Blogs,278432,19875,254,2887
Ef7BI8Jllas,Entertainment,130467,5190,120,470
EfFhKyH0VpE,Film & Animation,674094,12058,1087,2686
EfLULdJybKA,Entertainment,82802,5372,130,1011
EfQG_nG1iYA,Howto & Style,292886,5023,173,759
EfQZ-Slacnk,Film & Animation,147924,22791,242,1510
EfVvM1K9qZw,People & Blogs,578714,17926,342,1351
EfWJ1UrM5oY,Entertainment,146771,2368,21,87
EfbMrngnerY,Sports,288923,5300,115,496
EfdIoeh7nDE,Entertainment,294094,14130,847,895
Eff8D91PxQ4,Music,81846,7205,120,403
Efjb8WTkCgc,News & Politics,1171018,0,0,2173
Efp2SfrEEMY,People & Blogs,152795,24449,45,1625
EfsmzmahFOo,Sports,427789,7433,107,840
Efv_alYO7oI,Entertainment,134585,18507,127,1494
EfxU3M47jTQ,Film & Animation,966439,37019,955,1528
Eg2joB5Ai0E,Entertainment,100069,6919,140,0
Eg6Y_ZkzWSU,Sports,292086,4249,108,1330
EgA9dmpLuHM,,57801,7934,65,761
EgC1P2t5jvs,Comedy,396682,39301,645,951
EgCHBIqQIFo,Sports,739824,25318,629,1435
EgM6sJqaZ1o,People & Blogs,454909,37239,472,796
EgM_w5UMY1U,Entertainment,1639596,37213,364,485
EgUKsA82Z6Q,News & Politics,96153,732,1002,0
EgZGupYsG2Q,News & Politics,375012,13652,496,1763
Egc5gOOrAcA,Entertainment,403379,10584,185,325
EgffEhpMcAo,Entertainment,540814,3402,160,401
EgldOkJcKLE,Entertainment,716444,79908,1120,3929
Egn3CuQRHW8,Entertainment,2069301,34437,76587,15626
EgnqSKptayI,Gaming,1381530,99790,768,7531
Ego0INKr2WA,Entertainment,403451,49805,533,1282
Egu8kayWWkY,Entertainment,1178107,59065,1919,2674
Egw7K7me7X4,Entertainment,287686,14051,194,537
Eh1FGNwl46U,Autos & Vehicles,384108,15724,298,1989
Eh4Mu9HMBXQ,Entertainment,211148,31342,637,1550
Eh4Vz0Cl-q8,Film & Animation,141545,18390,475,1923
Eh7xjkcIPFw,Sports,253299,6170,710,2631
Eh8RbCB9p1Q,Autos & Vehicles,26180,3996,69,257
EhAswiSRg0w,News & Politics,463589,10230,422,844
EhE3zTui7Ms,Comedy,494012,28478,480,8670
EhHzJidkydo,Gaming,7446625,343954,5152,39973
EhKOXiyzMkU,Autos & Vehicles,309806,12343,384,1134
EhNvHdW_lJM,Film & Animation,510863,51522,423,1406
EhOEXMBxlH8,Music,162683,915,309,0
EhOrTM2ghR0,Entertainment,112014,4231,37,161
EhX9Y46ZoMQ,Sports,576720,3531,369,885
EhYDjXWRdyY,Entertainment,663682,8741,2731,6324
EhYj52rHZkc,Entertainment,3936537,28818,4494,1113
EhdsRfGggBY,Education,340913,6649,253,813
EhhUc7Qj0tQ,People & Blogs,257838,17081,168,709
EhkZXRxidgk,Entertainment,730005,16309,268,611
EhllbbjSCDI,News & Politics,524849,3553,589,1203
EhnkQpYTnZU,Entertainment,295261,20151,251,3065
EhrDBPL3f1I,People & Blogs,644916,105915,2369,5686
EhsYiQHv6ug,Entertainment,177628,3752,440,1675
EhtbS_EAtag,Howto & Style,188123,16093,108,263
Ei1WyqcxBhg,News & Politics,269378,3866,875,1275
Ei99TtTZZZU,Entertainment,181396,3520,1217,513
Ei9Y3AFR0Rw,Gaming,269817,7192,9672,3149
EiCxSrnWxZ8,Autos & Vehicles,232807,18600,518,1705
EiDsqYt8c5I,People & Blogs,918225,53422,239,2650
EiGhqu6FZJY,Autos & Vehicles,605562,37725,301,2634
EiPg8CHt__I,,66939,5209,132,785
EiQZoJvyU4I,People & Blogs,1154147,59053,893,3253
EiRaNB2Rl14,Gaming,3243895,45263,1582,3249
EiSHM7xjRAA,Entertainment,6611888,381028,3209,25610
EiSXQV5QHh0,Film & Animation,67875,6934,32,585
EiVbZiSE4q8,Music,62038,7186,22,554
EibA_5PesCc,People & Blogs,67055,4077,242,478
EibeK4KrMU4,Music,575178,4142,1053,161
EicWuBVmqg4,Entertainment,819153,71572,1057,1553
EieqwxEZAMk,Science & Technology,230071,1029,119,24
EihxIgNI4OM,Film & Animation,679478,13399,438,2520
EijhJLMDj0o,Pets & Animals,852938,0,0,1741
EipmctUkjUo,Entertainment,804179,20155,3144,974
EirLoQ-fKEc,Sports,783315,4619,472,584
Eititmxn6Ww,Gaming,2054280,235510,1614,539
EiuJ5f2vJcI,News & Politics,476036,2388,222,0
EizxXP4IwPY,Entertainment,339768,1214,2062,536
Ej3Ijb2ALF8,Entertainment,2437088,41712,1272,4520
Ej5dq8212oU,Entertainment,742702,8789,282,423
Ej98coS8qbw,Entertainment,1298516,282780,3340,13711
EjGIj4P1Oqg,Entertainment,777070,31950,912,2618
EjLt9eDQAHM,Autos & Vehicles,253455,5325,241,852
EjMagtILfnQ,Comedy,247337,22630,121,339
EjPd-S9zQMs,Entertainment,717078,61064,1977,1662
EjR2LDS-190,Entertainment,117035,5532,209,303
EjTJwEPPiCc,Music,2828745,67547,1899,8428
EjYrfodE9xo,Entertainment,143620,3879,60,357
EjcGlqKs_nc,Entertainment,2490852,17160,2562,1328
EjfRESVDLgw,Howto & Style,269660,2691,108,80
EjiRH6iuY6Y,Music,4907043,367850,2363,7356
EjltZar4y2E,Entertainment,717626,16104,487,2715
Ejn0TKRTpLE,Entertainment,116581,4340,62,378
EjnSEPYDS3E,Entertainment,451104,5705,81,100
EjqP5TqHTnc,Music,1177661,13910,417,1131
Ejs_acL9RkM,Music,963945,90683,559,4588
EjvitSvz_xs,Film & Animation,147275,2581,115,240
Ek1ZyjjzQQw,People & Blogs,177522,1164,122,109
Ek7xFNJefvA,People & Blogs,177882,6264,125,115
Ek80O0keOfs,Sports,1198497,8542,483,394
EkDiGxkgkEU,Autos & Vehicles,142538,5385,618,598
EkExzWVl19k,Howto & Style,104783,15035,75,765
EkO0E1JoJQY,Sports,743522,8633,224,628
EkSud7zNR4E,People & Blogs,109307,6903,146,446
EkVIpoDr7i0,Sports,719385,63095,940,3306
EkY2m3a9UlU,People & Blogs,306489,20986,274,1508
EkZYCqJQduI,People & Blogs,7426926,1628416,28991,126440
EkfRD0vBxQM,People & Blogs,217481,27708,1572,2812
Ekg3t3HTASc,Entertainment,4253220,743509,9083,18219
EknWrYtkkss,Entertainment,90896,2435,48,176
Ekur25wosFw,Music,25687,2287,49,39
EkvXsNphzBI,Entertainment,575703,61562,543,3359
Ekxm-H15fBM,Entertainment,543781,22419,203,1266
Eky_RJ2Lyk4,Music,153351,3279,111,512
El1YIzlkQX0,Autos & Vehicles,2190303,140608,5940,6254
El2HdX-yTs0,Sports,508634,4472,107,655
El2Hw6I7R3I,Entertainment,75081,8119,410,730
El2QEy1lPFw,Music,8135603,514630,35749,82089
El2ua1cw1KM,Entertainment,507800,10395,339,779
El9kEo7FD-c,Howto & Style,302134,6548,195,1740
El9kRs7l5vg,Education,90304,11269,176,1302
ElCbJnS2EvM,Entertainment,1038652,105892,3917,3444
ElDIKMY35zY,Autos & Vehicles,573382,35829,573,3601
ElFvG0aIblA,News & Politics,574035,2191,509,1540
ElGlNQLXSmI,Sports,92548,2291,145,101
ElIjcRdIO7E,Howto & Style,317902,3468,77,163
ElJm1-hJ9yM,Howto & Style,49470,7985,232,558
ElL5NjT1dI4,People & Blogs,24784,1693,124,484
ElQLbk7cxrQ,Gaming,382493,36675,425,1933
ElUHktvNsMQ,Sports,443531,23143,237,2852
ElVShISbYS4,Entertainment,1892308,94199,978,4106
ElblyClvmao,Sports,38904,775,213,590
ElewSDsZxc4,People & Blogs,255873,15350,552,1862
ElgL4EVpyO4,Entertainment,806451,29353,988,860
ElhER62R3wg,People & Blogs,49960,4691,26,0
ElkYb5U1QuY,Autos & Vehicles,838265,76453,1347,1836
Elku2WLibk8,Science & Technology,252293,2713,291,1117
ElojPxo9QxY,Entertainment,908018,20596,8983,4434
EluZdQhGoNY,Comedy,343372,42085,373,1840
ElwFJpRZHxU,Entertainment,965068,17791,606,0
Em4vatw_Gls,Comedy,217016,29835,210,1403
Em5Wg4YL4ng,People & Blogs,1640910,90134,1835,4488
Em5fvqFm6MY,News & Politics,418686,15477,1770,2344
Em6Ej4Hb1lM,News & Politics,50763,1640,140,35
EmABso6rgqM,Entertainment,766535,58969,1789,7891
EmDZZiLcojQ,Sports,182212,2064,33,110
EmGxA_1Rvb0,News & Politics,317405,8743,302,1425
EmL-wfasAqc,Entertainment,189033,8456,140,132
EmNNc5Bw7K8,Music,334797,25484,244,419
EmTVkPYrJck,Film & Animation,844744,3863,501,367
EmUCZPSWiFI,People & Blogs,570130,12603,240,1626
EmUvs7sDAqQ,Film & Animation,727790,46207,401,1770
EmZtTd1YRmA,Sports,3081594,60933,1209,5106
Emcn2tJX6bw,Music,103131,4625,33,333
Emdbw1YioP0,People & Blogs,175324,9157,379,647
EmeNqr3K5w8,News & Politics,345052,3513,824,2818
Emi2EqqwBwg,Sports,1214739,21983,498,3541
Eml9i-EdrY0,People & Blogs,117039,2591,172,281
EmpOBocNcjU,Howto & Style,406447,6374,229,742
EmrMT9Vx42E,Sports,3793473,32333,1410,5640
EmuwQk1I2M4,Music,1090601,30932,1022,1450
EmyJv-PRvgY,People & Blogs,78329,1033,62,529
EmykTixFDjo,Comedy,58504,2623,47,118
En1B3sol_HY,Science & Technology,1029793,151779,3950,26682
EnHKFPruYsQ,Autos & Vehicles,215044,15024,220,342
EnT6411irbM,Entertainment,640015,5685,106,834
EnhaJNfbn3I,Autos & Vehicles,335071,10479,326,1310
EnmK8XzvNXE,Entertainment,112946,8322,47,325
EnslSMkJeXg,People & Blogs,1674061,102681,1906,1683
Env0tM5m0BQ,News & Politics,90942,8046,193,583
EnzJG758agU,Entertainment,701942,48541,2799,3030
Eo1LMJi7a6M,Entertainment,135023,5121,118,337
Eo246c1HNvo,People & Blogs,1203560,138786,2197,6530
Eo76Ndtkj-0,Comedy,736290,85135,597,2755
EoM6jNXKMlQ,Sports,272644,37925,604,3695
EoOiic77g7Y,People & Blogs,4993413,2478,45,226
EoPVE9zAiRk,Entertainment,226262,5764,382,997
EoPtviio-FQ,Music,718163,88338,1812,6097
EoQ7i-xfB88,Sports,855263,7682,176,1428
EoT--l8OuHc,Entertainment,1403218,18613,1530,664
EoT8OeJ7IQA,Science & Technology,408053,19084,1141,464
EoTWX90AS6o,Entertainment,537552,18034,1241,732
Eo_0imfHVbU,Entertainment,357824,37281,333,2646
Eo_QekYZsiY,Comedy,209512,2135,308,83
Eo_Y1w_gI8E,Film & Animation,100342,4123,176,539
EocM_U4QF5M,Science & Technology,476134,16842,844,1557
Eog2CgTa0jI,People & Blogs,958576,13754,569,1777
EonJ_g2zJLQ,Science & Technology,1576018,110525,4385,6988
Eonu3SixSpk,Music,10457683,300277,10185,22266
EosMazKaPbU,Entertainment,9304958,752440,12648,61844
EouNspnHFbQ,Entertainment,10098530,143449,11783,3728
EowjkoX2W4Y,Entertainment,195859,31515,32,2329
EozHI6IPWLk,Music,59830,6910,272,616
Ep02rOs_m3c,Entertainment,207893,1647,448,852
Ep69GDjNigk,Film & Animation,360385,51235,359,3085
Ep8jIJTfAZQ,People & Blogs,957751,143754,192,3731
EpA1Nz0ShzQ,Entertainment,395171,9209,350,311
EpGCCKB3Oag,Entertainment,2712156,150145,1290,5648
EpLUOqWTtag,People & Blogs,975219,158767,1739,10604
EpMd_acIOxY,Comedy,426931,10104,210,566
EpMxWKuRNwA,Sports,233598,7285,308,750
EpPNSkqRRoU,Film & Animation,85063,2460,51,145
EpQc_mddvRQ,Entertainment,1468005,17953,226,540
EpRcP9pv0IA,Sports,571750,44977,931,2872
EpVULR0uKYw,Entertainment,761021,49693,984,2082
EpW3nmig7Oo,Sports,2193627,23504,841,5990
EpXoNPwkRX4,Sports,144302,3002,138,673
EpaLbYFVfbQ,Film & Animation,4058375,156612,2335,5623
Epd8YKw4mUA,Entertainment,235374,21670,191,601
Epg2AsxKW1M,Entertainment,2519231,56651,2400,1509
EphBvbrTb2I,Music,4233016,523029,35298,47040
EphJq_xz_T4,Gaming,1069573,113798,1596,4535
EphRoqoCLSE,Entertainment,2191675,124546,3473,3517
Epoz6tu9XTs,Entertainment,1490745,5043,2353,55
EpwKNzxH94c,Sports,190887,2099,147,651
Eq0_jf70Lnw,Entertainment,1526684,32944,1503,1989
Eq1xjRvHS9g,,1009374,7460,803,4232
Eq643SW49Bs,People & Blogs,6735497,219777,82215,72378
EqDkCLxCsjI,News & Politics,342473,3579,187,0
EqF1ZKMQ6T8,Entertainment,1221729,78702,2077,1388
EqFw7s3NI-U,Sports,890581,13299,263,2262
EqI3MpcEuLQ,Comedy,438257,22678,1861,873
EqIMRpueLr8,Gaming,166139,5756,45,3323
EqPnIcDW9g0,Entertainment,10120969,14279,600,1828
EqQkAt98pg8,People & Blogs,61766,1764,47,243
EqRsKX2TKiw,Entertainment,504831,58390,754,4996
EqSP9Va6T_I,Entertainment,634224,72330,539,2631
EqVOPo8MteQ,Sports,6638716,36167,7346,5228
EqafVGSt7wA,Entertainment,1717034,14512,677,859
EqhrnS3qBcI,Entertainment,465504,5264,281,705
EqiMB0LUElk,Howto & Style,541109,12128,223,464
EqklBkd7Ehs,Entertainment,722697,51384,2115,13595
EqosFzt1YT0,News & Politics,145145,5192,202,664
EquAs_YAx1c,Entertainment,525308,24459,1201,2875
EqvpHRo72dQ,Sports,882253,20664,387,1711
Eqx_Td0STMA,Entertainment,657507,84714,1277,1450
EqzghgtJ1Is,Gaming,1175154,120013,1992,14326
Er4TyGmHx3M,News & Politics,110834,1336,1581,0
Er8-EquTFqc,People & Blogs,82474,2779,56,276
Er9WMuMZ7UE,Howto & Style,334483,28381,391,2109
ErC5f7OlPdU,Education,410923,7551,322,1371
ErHAxBKhRJc,Entertainment,205192,16774,321,278
ErIxLdMes8E,People & Blogs,65779,8458,209,670
ErK0mlmQbT4,Film & Animation,148888,1450,214,129
ErLdkGUWhiI,Film & Animation,536004,0,0,0
ErSL__rgusk,Comedy,876310,136205,612,23965
ErTq-VvkqIk,Music,1717843,178432,2872,27671
ErYfZfI5rhE,Music,1028385,55647,840,1824
ErZiytZHMyE,Howto & Style,486998,7556,111,401
ErcA29yrHss,Entertainment,3995611,29025,4724,1016
EreL5sSLymc,Entertainment,72228,242,23,20
Erf12Rd5Q0o,Entertainment,189357,3448,170,435
ErjOODi_i4k,News & Politics,197246,1169,117,323
ErkcQW8r6hc,Entertainment,360809,44902,139,1676
Erlrkj3UIpY,People & Blogs,136377,3593,2257,5469
ErsdJz1JgTo,People & Blogs,522179,9257,239,1378
ErzqKnB6opA,Sports,1601618,19118,513,1298
Es0afk_V18Q,People & Blogs,431875,25906,570,1149
Es0wz5-tzjg,Music,3104194,65449,1545,2000
Es3B8Swni14,Entertainment,555208,17764,220,1578
Es9sJNnuyH8,Entertainment,501858,7564,401,572
EsC84-9iFVA,Gaming,2314829,62074,1822,4710
EsHJHxMQIGM,Music,2090514,278349,2155,19892
EsLi2s5Sx1c,Comedy,964661,100268,1611,2282
EsPpNttYn1c,Sports,2483362,54974,1013,2020
EsQ6KzP6o78,Entertainment,621414,69840,1331,3423
EsTCUV7h0V4,People & Blogs,532230,23569,743,2941
EsVPUpDyGec,Sports,13396219,470870,8852,23753
EsXG4YET4zs,Music,73966668,0,0,22643
EsbevAHIqlk,News & Politics,56070,2374,218,294
EscaJ_9BYWo,Entertainment,38391,414,57,16
EseMm_vP8Qc,Science & Technology,208224,3712,255,778
EsjaKMYYK7Q,News & Politics,117096,3655,137,0
EskLRLNZPDU,Film & Animation,103752,588,156,86
EskrSEWH4h8,Howto & Style,45206,3698,81,1035
EslY8IzR-eo,Sports,437430,20574,127,1545
Esq-4EA4-fo,Entertainment,2042450,16393,1336,645
EsrxZxmzt-Q,Music,354659,22518,625,3219
EssCiRDs4SU,Film & Animation,1325637,99431,1244,16204
EstcRtswJCI,Sports,61706,548,24,17
EszBkjtG7wA,Music,13647197,265615,4821,8818
Et1pZ0kNVTU,Comedy,145068,13690,37,640
Et4wz4wYZDM,People & Blogs,85442,5102,108,532
Et6a2WIHXQk,Education,48122,1606,51,56
EtDtptp1eu0,People & Blogs,658881,126868,240,9151
EtDuvHKnP1U,Entertainment,104783,11798,45,241
EtKSsBqlxhs,Sports,412920,5246,381,449
EtOyxFknzkE,Entertainment,33197,5742,28,69
EtPF5pWvlZk,Sports,1460686,31232,21578,13759
EtUgsq0FF1Q,Education,96746,7162,111,122
EtWndFnyEIU,Entertainment,165148,3085,111,894
EtX3gk06Gpw,Gaming,1204434,17638,338,2300
Et_aXmu2EFs,Entertainment,1237013,155113,2254,7707
Etf6FNr2Lhg,Entertainment,93578,6169,10,328
Etgl2gefSnk,Sports,166617,2415,716,1184
EtiJUUqZQ6w,People & Blogs,141829,27749,146,3429
EtjZzjqhN2M,News & Politics,254365,6963,409,860
EtnquFvc93k,Sports,2255317,47399,890,3601
EtoaQsdDOEs,Sports,50186,935,33,76
Etp8FUSV8fI,Entertainment,59941,9084,91,492
EtpAS9dHblk,Autos & Vehicles,74634,5819,36,207
EtzE5iXzQ0I,Entertainment,269128,6387,108,256
Eu38eU6Oo-U,Music,1597155,24189,498,894
Eu3Tmx7ZJJM,Music,1363545,23843,3483,3607
Eu3kYhCpqV4,Gaming,51712,7236,168,572
Eu5kvfYO4Pc,News & Politics,517663,10788,660,383
Eu8AR_e7Uy8,Comedy,772326,109159,880,7792
EuAGi_2jQkY,News & Politics,174025,7931,93,1546
EuD-UtErXn8,Science & Technology,1162708,38479,990,19269
EuRAHM6Zdxk,Music,1074333,43143,493,1179
Eu_fBlUnDKg,Entertainment,205352,6046,87,568
EuakLHWFF7s,,75616,10415,88,1163
EuanqLJjhP0,News & Politics,74021,1270,217,0
EuexSo2IwNs,People & Blogs,108962,8030,157,415
EufEVdRBUBQ,Entertainment,275854,54533,322,1981
EufFfYMaJb8,Howto & Style,81074,1893,95,150
EukpxRuDUzA,People & Blogs,413436,30974,689,8746
EumDt0WUm14,Music,537461,14201,200,249
EunB1NgWYF0,Entertainment,185222,7174,37,509
Ev2k8kucKTk,Sports,5378191,72589,4198,12867
Ev81X0mWdgw,Entertainment,6583276,96244,7462,2967
Ev9houhwT80,Entertainment,699407,16220,255,1026
EvAPYVrAUlY,People & Blogs,184380,8086,192,316
EvAUVHOJbew,Entertainment,121165,10594,254,535
EvECv8prHmQ,Howto & Style,36116,381,73,44
EvLA47LE2EU,People & Blogs,245657,15018,400,1237
EvNkDFOhOso,Music,244494,14597,316,694
EvUmNxGPhIg,Entertainment,120950,4936,60,248
EvVWyA9wZoo,News & Politics,151854,3066,153,419
EvYSBbGDJJQ,People & Blogs,125616,17088,172,1649
EvZnyGG0NEQ,Film & Animation,30708,4534,43,564
EvZpqJDYUEI,Entertainment,234304,14008,273,1340
Ev_m2BEChsw,Entertainment,1164676,82095,758,1446
Evdi1VRTCYc,Sports,1914777,183173,1311,4121
EvlKc2PPlFc,Music,45072,308,19,2
Evlcy0EAkZw,Entertainment,497640,6160,352,148
EvoJQxjRMM4,Comedy,470552,39797,591,5228
EvwiyKBzBZA,Entertainment,4598915,458297,3039,11362
EvzqFJx_1MU,News & Politics,802038,3637,501,202
Ew005KHeR-M,Autos & Vehicles,53490,5031,94,145
Ew08xBV8ub0,Music,185254,8174,101,176
Ew0XIJ2QbgU,Howto & Style,51190,3415,210,659
Ew59ty4w6hw,Entertainment,177189,12055,89,945
Ew5LPWist8c,Sports,195279,4983,90,314
Ew5z-09AkdE,Entertainment,2843456,43667,1206,4433
Ew6_twTL3zg,Sports,907030,13000,410,3379
Ew8jKnliFZg,Music,484694,41164,239,3459
EwC2N2EnXrc,Howto & Style,42931,6367,121,514
EwECXK93nJw,Comedy,219171,4449,219,301
EwGz9wgLWfs,Film & Animation,66477,3941,133,607
EwH2tP75vtU,Music,296251,0,0,612
EwIKRlCRZLo,Music,232782,19450,207,898
EwM7dkYZcZ4,Sports,44344,0,0,123
EwVXZFCIB8o,Howto & Style,545003,17274,416,2866
EwVbLbFkyVc,Entertainment,3814790,142837,3254,28633
Ew_ZO8hh4Uo,Autos & Vehicles,270114,10801,616,499
Ewd3J1ahrvA,Entertainment,49030,6277,177,28
EwdVwk5fgqk,Howto & Style,390781,11339,800,705
EwgnRlLLQfA,News & Politics,335927,10650,499,1104
EwkqKbhcH5Q,News & Politics,383490,3703,992,2568
EwtrlYy7jQg,Comedy,76459,4961,40,252
EwvlHwL59JM,News & Politics,412044,2434,210,980
Ex1sUcp-TNg,Entertainment,489151,12303,437,348
Ex4cXIsLFho,Music,112899,12086,68,937
Ex5KxKg_4Hs,Sports,353431,6174,1138,1666
Ex6Q4xSoNlc,People & Blogs,73981,5805,95,533
Ex7kN_zbknk,Sports,577480,7781,224,377
Ex7xl0cszyk,People & Blogs,579454,8364,7198,0
Ex9hERKUZp4,People & Blogs,575091,17045,131,1547
ExCxVpaEMnw,Entertainment,71233,2269,252,97
ExCyLarGqyA,Gaming,395578,15830,303,2133
ExEiCS_HcsE,Autos & Vehicles,198010,5459,233,818
ExFXY-rX8Uw,Sports,938975,13425,384,1871
ExH9aEATxZo,Education,84553,7936,65,316
ExIdfUeRTqY,Sports,102803,1850,24,338
ExJE2ZTMBMQ,Entertainment,78541,959,119,93
ExJoykl6tXc,Sports,172589,1746,43,152
ExRHKu6_vdQ,Entertainment,595968,2291,290,250
ExRJ_zBRzds,Entertainment,429150,27539,17489,11708
ExSRYtLbQGk,Gaming,609121,43260,850,4726
ExU74xuvzfw,Entertainment,313009,3442,159,631
ExWPfIe8VYI,Entertainment,1563541,22526,459,347
ExdAsmcv1nE,Comedy,554566,26177,486,549
ExlKrL_dbn0,Entertainment,146875,3811,400,1670
ExqcXnLnMt8,Sports,985108,6141,190,916
ExqrOw0y4qw,Education,219175,4508,196,181
ExtAtevqPGA,Sports,64867,4410,36,220
ExuPXddvc34,People & Blogs,169021,13241,79,393
Exv0zMVkP3Q,Education,4188290,131068,10758,22226
ExwtgMtovyY,Film & Animation,2452960,139408,2840,15065
ExxRvS4ZgvE,Entertainment,1865725,16657,821,427
Ey-0p_psOtY,Sports,102045,2739,37,207
Ey0LgRctuYM,News & Politics,205649,18471,1338,2513
Ey5BWj5HjQA,Music,294086,19034,309,625
Ey5LnDEEs6Y,Autos & Vehicles,151416,14432,335,3101
Ey5uynrMyOE,Music,577902,41534,358,1853
Ey81TxUO6Ak,Sports,1112563,7373,493,2062
EyCMbDoDn-A,Music,424557,29938,245,1561
EyDCJWVzDsM,Sports,646628,7638,200,1298
EyDOvxJz6qg,Film & Animation,952277,3643,659,228
EyQ7qIR15_o,People & Blogs,88495,7787,133,867
EyQbbzCMyDQ,Film & Animation,121486,10951,120,1324
EyQy0iEHaV8,Music,1143458,128357,1388,7298
EyR2hjnpnbY,Howto & Style,124892,10843,306,0
EyUbSDdseI4,News & Politics,345941,4101,679,1418
EyX1FhMV-Dg,Comedy,239222,26826,2017,1047
EycBtGykH74,Film & Animation,886345,55214,826,2148
EyfKXizh9Cs,Sports,34296,824,40,80
Eyfb1ODQHyA,Entertainment,2731673,249743,2706,18409
Eylkl5D99Ow,Sports,1903593,53705,1316,1440
Eyoz1g5_d4I,News & Politics,326285,9375,355,1326
EysQuRA95OA,News & Politics,121418,8030,570,442
EyvVLFS_Qo4,Music,2494865,82483,3939,7703
Ez4Lwt5-ZM0,Film & Animation,2512158,235522,2939,13995
Ez7pP9aA1ZU,People & Blogs,184439,21840,480,2746
Ez90rXhMWjE,News & Politics,5340247,70873,6372,38342
Ez9XyAGEORc,Education,519790,31514,717,1972
Ez9zIN2nT3Q,Music,1587781,56550,773,2370
EzAQSLKWA3o,News & Politics,96945,1972,477,644
EzB3Wc2yMC4,Comedy,192361,3242,81,521
EzE4UpJTVyE,Autos & Vehicles,277966,14424,536,722
EzG2w-XIWMo,Music,38061,3464,47,284
EzGlCXpKUD4,Entertainment,147787,12280,149,740
EzHAwa3SVMk,Film & Animation,198681,1018,67,139
EzJqbR2rPwY,Education,304657,2967,161,528
EzLlmK7UsJM,Gaming,670847,28895,1381,1795
EzRtlhjyNZM,Music,1338240,63013,66375,21934
EzYGDP89i-w,Science & Technology,153390,6701,687,452
